delivery_day,strategy,method_name,chi,fallback,midday_charge_mwh,midday_discharge_mwh,midday_negative_price_charge_mwh,midday_charge_on_proxy_positive_hours_mwh,midday_proxy_overlap_mwh,midday_forecast_proxy_overlap_mwh,midday_proxy_surplus_mwh,midday_forecast_proxy_surplus_mwh,midday_alignment_share,midday_forecast_alignment_share,midday_proxy_absorption_ratio,midday_forecast_proxy_absorption_ratio,soc_at_16_mwh,soc_at_17_mwh,soc_at_22_mwh,evening_reserve_mw_hours,evening_required_activation_mwh,evening_delivered_activation_mwh,evening_undelivered_activation_mwh,evening_delivery_rate,recovery_grid_mwh,recovery_cost_eur,midday_total_eur,evening_total_eur,total_eur
2026-05-18,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,1.60372597162,0,0,1.60372597162,1.60372597162,0,2110.73506,0,1,0,0.000759795012653,,7.80351573942,7.80267671918,7.68885500501,20,0.981503415614,0.981503415614,0,1,6.98115735423,321.924859123,-18.1570640798,325.014229776,912.709853102
2026-05-18,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,1.60372597162,0,0,1.60372597162,1.60372597162,0,2110.73506,0,1,0,0.000759795012653,,7.80351573942,7.80267671918,7.68885500501,20,0.981503415614,0.981503415614,0,1,6.98115735423,321.924859123,-18.1570640798,325.014229776,912.709853102
2026-05-18,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,1.60372597162,0,0,1.60372597162,1.60372597162,0,2110.73506,0,1,0,0.000759795012653,,7.80351573942,7.80267671918,7.68885500501,20,0.981503415614,0.981503415614,0,1,6.98115735423,321.924859123,-18.1570640798,325.014229776,912.709853102
2026-05-18,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,3.9713359598,0,0,3.9713359598,3.9713359598,0,2110.73506,0,1,0,0.00188149428844,,7.75398655873,7.80267671918,5.74764783583,16,0.717574844185,0.717574844185,0,1,7.70325930278,539.232615641,-159.747501606,729.229542564,944.000637476
2026-05-18,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,1.03483020738,0,0,0.977726168438,0.977726168438,0,2110.73506,0,0.944817962852,0,0.000463215960623,,7.81037938483,7.80267671918,7.38509810105,20,0.981503415614,0.981503415614,0,1,7.40735114821,322.775886866,5.58569482158,348.633978611,969.806193234
2026-05-18,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,1.04538711222,0,0,1.04538711222,1.04538711222,0,2110.73506,0,1,0,0.000495271591416,,6.62265840775,6.38361773019,5.23640105558,19.0752285319,0.935694449421,0.935694449421,0,1,5.83831494879,342.921940154,-15.9170692191,402.687605819,745.893762174
2026-05-19,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831275,0,0,0,0,0,0,0,0,0,,,7.37561609533,6.87040916246,4.94069218587,16.6243644342,2.00117038996,2.00117038996,0,1,10.5816760537,1212.454033,-513.523263391,1442.10011684,1934.65845696
2026-05-19,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831275,0,0,0,0,0,0,0,0,0,,,7.37561609533,6.87040916246,4.94069218587,16.6243644342,2.00117038996,2.00117038996,0,1,10.5816760537,1212.454033,-513.523263391,1442.10011684,1934.65845696
2026-05-19,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.273217952595,0,0,0,0,0,0,0,0,0,,,5.48381128527,4.9786043524,5.47411910569,16.4922440042,1.92805176024,1.92805176024,0,1,12.4813278929,840.30322261,387.050355017,1088.79809245,2330.57372511
2026-05-19,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,0,0,,,,,5.05862991035,4.55342297748,5.07409940685,16.7041724948,1.95133638186,1.95133638186,0,1,12.511900387,844.258960615,414.924007818,1104.13475301,2350.71102704
2026-05-19,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,1.23815674996,0,0,0,0,0,0,0,0,0,,,6.23017083391,5.72496390103,5.40688870517,17.835137864,2.13474464237,2.13474464237,0,1,14.6387624762,1055.87245096,422.749927603,1269.59645917,2635.08752019
2026-05-19,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,1.40331955334,0,0,0,0,0,0,0,0,0,,,6.67073283545,6.16552590257,5.26169190338,17.4031470516,2.01227546346,2.01227546346,0,1,13.6202911332,906.148466272,326.603581022,1339.92782166,2607.70965529
2026-05-19,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,1.3015012638,0,0,0,0,0,0,0,0,0,,,6.31710015731,5.81189322444,5.53332274465,17.8347898159,2.13486297341,2.13486297341,0,1,14.6172169737,1040.08115854,413.190436668,1266.22002418,2645.31018433
2026-05-19,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,1.3015012638,0,0,0,0,0,0,0,0,0,,,6.31710015731,5.81189322444,5.53332274465,17.8347898159,2.13486297341,2.13486297341,0,1,14.6172169737,1040.08115854,413.190436668,1266.22002418,2645.31018433
2026-05-19,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,1.3015012638,0,0,0,0,0,0,0,0,0,,,6.31710015731,5.81189322444,5.53332274465,17.8347898159,2.13486297341,2.13486297341,0,1,14.6172169737,1040.08115854,413.190436668,1266.22002418,2645.31018433
2026-05-19,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,5.95388554554,0.245807471626,0,0,0,0,0,0,0,0,,,6.49674344385,6.49674344385,4.94019527572,17.3690980749,2.06585582619,2.06585582619,0,1,11.5566522938,732.001810051,-67.4048733799,1469.00328282,2520.94850935
2026-05-19,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,1.62357251437,0,0,0,0,0,0,0,0,0,,,6.47886078697,5.9736538541,6.73926553687,20,2.29436845054,2.29436845054,0,1,11.626148987,829.156175021,182.315777074,1202.83124407,2538.96993574
2026-05-19,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.199713057028,0,0,0,0,0,0,0,0,0,,,5.7216805545,5.21647362162,4.79999288885,19.2189331095,2.20447721688,2.20447721688,0,1,12.1745440161,868.598465166,390.764528186,1229.11545614,2491.95405277
2026-05-20,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831275,0,0,0,0,0,0,0,0,0,,,5.90059127174,4.64426651631,7.19680941331,20,2.76582320154,2.76582320154,0,1,17.849858505,1448.84610611,-67.7189784176,620.316468022,2624.679617
2026-05-20,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,9.47394573951,0.677218312746,0,0,0,0,0,0,0,0,,,5.90059127174,4.64426651631,7.19680941331,20,2.76582320154,2.76582320154,0,1,17.849858505,1422.16027127,-197.753756954,620.316468022,2495.75851172
2026-05-20,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.386023794329,0,0,0,0,0,0,0,0,0,,,5.42454826005,4.16822551122,5.83175135432,20,2.76582320154,2.76582320154,0,1,20.4215725138,1348.43562669,953.844107203,744.152767745,2929.30227525
2026-05-20,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0.0567490819027,0,0,0,0,0,0,0,0,0,,,5.35420907358,4.09788632476,5.76141216786,20,2.76582320154,2.76582320154,0,1,20.4906234368,1355.58102855,944.11239842,744.152767745,2906.87554394
2026-05-20,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,1.98161890852,0,0,0,0,0,0,0,0,0,,,5.79168252452,4.5353597757,4.93145206217,18.6449597635,2.57929896725,2.57929896725,0,1,22.0227097048,1544.80341538,770.951432039,887.101151537,3035.2156192
2026-05-20,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,2.69169301073,0,0,0,0,0,0,0,0,0,,,5.77049127764,4.51416852882,4.30560006668,17.9985040661,2.49031293516,2.49031293516,0,1,20.7238372912,1420.39020655,705.220089056,955.298238718,2997.25810849
2026-05-20,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,2.00170247543,0,0,0,0,0,0,0,0,0,,,6.07400931469,4.81768455926,3.99073488801,17.5227844587,2.42482909704,2.42482909704,0,1,18.1653360651,1227.66502753,560.443810517,1018.11640221,2881.55192762
2026-05-20,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,2.47622926123,0,0,0,0,0,0,0,0,0,,,5.90059127174,4.64426651631,4.38093274771,17.9399533094,2.48225329622,2.48225329622,0,1,21.4606492665,1489.28793193,736.114831442,961.474982267,3053.80453716
2026-05-20,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,2.37886735188,0,0,0,0,0,0,0,0,0,,,6.07400931469,4.81768455926,4.10693547561,17.6470169843,2.44192997425,2.44192997425,0,1,19.134557041,1310.789474,635.368465028,1005.01063733,2951.27005044
2026-05-20,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,3.45865231007,0,0,0,0,0,0,0,0,0,,,5.78180842844,4.52548567962,6.18901152272,20,2.76582320154,2.76582320154,0,1,21.5236938862,1506.15745305,579.095936416,744.152767745,2973.08527323
2026-05-20,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,1.72651891712,0,0,0,0,0,0,0,0,0,,,5.90058926513,4.64426651631,6.30779235941,20,2.76582320154,2.76582320154,0,1,19.0111845447,1263.83172066,563.696300086,744.152767745,2943.51482287
2026-05-20,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,0,0,,,,,5.35420907358,4.09788632476,4.77709400522,19.4275838194,2.6870288699,2.6870288699,0,1,21.279374885,1480.07206278,784.953306237,787.935652932,2854.4530635
2026-05-21,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831275,0,0,8.67721831275,8.67721831275,8.67721831275,4031.181037,753.71712889,1,1,0.00215252508709,0.0115125661606,7.86282495709,7.99357243188,7.73605001585,20,2.08706208289,2.08706208289,0,1,6.64312083675,704.044676541,-80.8506296663,788.610306044,1862.23740588
2026-05-21,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831274,0,0,8.67721831274,8.67721831274,7.04470638094,4031.181037,753.71712889,1,0.811862295846,0.00215252508709,0.00934661839425,7.86282495709,7.99357243188,7.73605001585,20,2.08706208289,2.08706208289,0,1,6.64312083675,713.642138889,-76.6377635908,788.610306044,1900.27110177
2026-05-21,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.780719111812,0,0,0.780719111812,0.780719111812,0.780719111812,4031.181037,753.71712889,1,1,0.000193670069552,0.0010358250886,6.16872530009,7.99357243188,6.74411959088,19.3043574448,2.05818237681,2.05818237681,0,1,7.72884522625,241.403957727,47.8585105823,1010.3986594,1714.45814482
2026-05-21,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,4031.181037,753.71712889,,,0,0,6.16872530009,7.99357243188,6.30478141443,19.3861535147,2.06157815305,2.06157815305,0,1,7.41434528398,145.448223178,67.3139627231,1044.51704804,1681.42318488
2026-05-21,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,1.71308730508,0,0,1.71308730508,1.71308730508,1.45226602497,4031.181037,753.71712889,1,0.847747818026,0.000424959159451,0.00192680512264,6.16872530009,7.99357243188,6.92320621196,20,2.08706208289,2.08706208289,0,1,7.6386560279,360.711993573,34.0942663943,942.035542408,1671.9638212
2026-05-21,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,2.28399451205,0,0,2.28399451205,2.28399451205,1.99908330259,4031.181037,753.71712889,1,0.875257489475,0.000566581974634,0.00265229915305,6.16872530009,7.99357243188,5.34230998431,18.0934137195,1.63799010774,1.63799010774,0,1,7.35157459953,336.48005514,26.393478814,1051.81353356,1592.3026101
2026-05-21,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,12.6069724483,7.28689149922,0,12.6069724483,12.6069724483,12.6069724483,4031.181037,753.71712889,1,1,0.00312736449505,0.0167263976962,7.9427991939,7.99357243188,6.49275873971,19.4808734244,1.96478846797,1.96478846797,0,1,6.65796448004,594.684832691,13.7841099095,971.92596657,1653.94589335
2026-05-21,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,3.53611639908,0.0201539153286,0,3.53611639908,3.53611639908,3.53611639908,4031.181037,753.71712889,1,1,0.000877191167209,0.00469156964004,7.08919337046,7.99357243188,6.60372131624,19.6146960766,1.99630867944,1.99630867944,0,1,7.35773360363,531.275714442,5.5019511821,964.220686152,1656.26640586
2026-05-21,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,8.12814436622,3.58988670667,0,8.12814436622,8.12814436622,8.12814436622,4031.181037,753.71712889,1,1,0.00201631836715,0.0107840780774,7.65018053047,7.99357243188,6.59763624395,19.6073573815,1.99458014383,1.99458014383,0,1,6.95733426342,595.363508624,-8.03527722006,964.643235716,1629.84699225
2026-05-21,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,3.14755863278,0,0,3.14755863278,3.14755863278,2.40523533143,4031.181037,753.71712889,1,0.764159023563,0.000780803095641,0.00319116448232,6.60840694748,7.99357243188,6.92320621196,20,2.08706208289,2.08706208289,0,1,7.11287759445,367.352064185,-41.2631221007,942.035542408,1616.14841232
2026-05-21,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0.872286163407,0,0,0.872286163407,0.872286163407,0.872286163407,4031.181037,753.71712889,1,1,0.000216384765507,0.00115731237884,6.16872530009,7.99357243188,6.92320621196,20,2.08706208289,2.08706208289,0,1,6.9954953702,165.68456781,68.2806393749,942.035542408,1698.96725547
2026-05-21,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,1.62953491111,0,0,1.62953491111,1.62953491111,1.62953491111,4031.181037,753.71712889,1,1,0.000404232629633,0.00216199798127,6.16872530009,7.99357243188,6.18872129526,19.4925475706,1.96753816356,1.96753816356,0,1,6.99687845696,225.132040659,67.4432112479,948.521501409,1570.36619587
2026-05-22,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831274,0,0,0,0,0,0,0,0,0,,,7.9575780448,7.76041236203,5.21999713055,16.6809639954,1.31394646408,1.31394546408,9.99999999696e-07,0.999999238934,6.26127196727,521.477125669,-45.3741657944,619.3049006,1388.86414624
2026-05-22,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831274,0,0,0,0,0,0,0,0,0,,,7.9575780448,7.76041236203,5.21999713055,16.6809639954,1.31394646408,1.31394546408,9.99999999696e-07,0.999999238934,6.26127196727,475.250008228,-45.3741657944,619.30491685,1480.44120552
2026-05-22,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.810982691073,0,0,0,0,0,0,0,0,0,,,7.9575780448,7.76041236203,6.04908812361,16.2482164396,1.37157137973,1.37157037973,1.00000000014e-06,0.999999270909,8.69228232615,106.874293538,169.821696428,446.062808299,1502.38356303
2026-05-22,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0.253954345907,0,0,0,0,0,0,0,0,0,,,7.9575780448,7.76041236203,5.94244779028,16.3133454253,1.38238493547,1.38238493547,0,1,8.5943993089,47.4020323979,176.96478626,452.976364896,1476.42849206
2026-05-22,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,2.57769085043,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,7.52912960541,20,1.60738646972,1.60738546972,1.00000000014e-06,0.999999377872,9.20276293422,300.490185227,139.446732589,274.289599193,1583.94121012
2026-05-22,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,2.64584615314,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,7.0159172833,19.891388571,1.60480299398,1.60480299398,0,1,8.56754044032,250.620399212,132.638993483,333.424173245,1581.16796736
2026-05-22,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,2.30756329636,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,7.51950451057,20,1.60738646972,1.60738646972,0,1,9.228252292,276.64199176,147.088356724,275.171088972,1584.236019
2026-05-22,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,2.30756329636,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,7.51950451057,20,1.60738646972,1.60738646972,0,1,9.228252292,276.64199176,147.088356724,275.171088972,1584.236019
2026-05-22,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,2.30756329636,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,7.51950451057,20,1.60738646972,1.60738646972,0,1,9.228252292,276.64199176,147.088356724,275.171088972,1584.236019
2026-05-22,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,4.05064706884,0.0674144426805,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,5.93866931706,17.580126715,1.39344253256,1.39344253256,0,1,9.55751363173,482.8345954,136.219467259,537.681822317,1621.05589747
2026-05-22,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,2.27352342977,0,0,0,0,0,0,0,0,0,,,8.000000001,7.76041236203,6.59624406246,18.9666347824,1.58280642328,1.58280642328,0,1,8.61601413452,202.735279557,141.921687593,474.262012265,1608.00366046
2026-05-22,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.179639821552,0,0,0,0,0,0,0,0,0,,,7.43648879163,6.78039467365,5.09108850299,19.4082758395,1.55746333424,1.55746333424,0,1,9.87772697605,305.216231577,207.879828788,372.472876816,1430.27891408
2026-05-23,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831274,0,8.67721831274,0,0,8.67721831274,0,2159.20965687,0,1,,0.00401870114147,7.91016011443,6.50200395733,4.66498490998,16.6243644342,4.12632933718,4.12632933718,0,1,11.5735913371,898.961637766,81.6523626845,1118.33779407,2035.52607328
2026-05-23,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831274,0,8.67721831274,0,0,8.67721831274,0,2159.20965687,0,1,,0.00401870114147,7.91016011443,6.50200395733,4.66498490998,16.6243644342,4.12632933718,4.12632933718,0,1,11.5735913371,975.174188029,81.6523626845,1118.33779407,2131.71412418
2026-05-23,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.855827095345,0,0.855827095345,0,0,0.855827095345,0,2159.20965687,0,1,,0.000396361276276,7.95379423178,6.50200596393,6.83030235429,20,5.1399664468,5.1399664468,0,1,14.0918495753,516.489809006,112.319470248,999.380818683,1865.71237905
2026-05-23,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0.272917248937,0,0.272917248937,0,0,0.272917248937,0,2159.20965687,0,1,,0.00012639682676,7.95379423178,6.50200596393,5.15116515366,18.8109452294,4.78775869946,4.78775869946,0,1,14.0108979004,424.236562579,114.777148426,1163.75159763,1843.44156618
2026-05-23,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,1.80351193061,0,1.80351193061,0,0,1.80351193061,0,2159.20965687,0,1,,0.000835264850204,8.000000001,6.50200596393,4.18370475643,15.5644164988,3.9127723258,3.9127723258,0,1,13.2554184448,339.279240638,160.255780576,1246.56992403,1828.76561521
2026-05-23,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,3.15723225719,0,3.15723225719,0,0,3.15723225719,0,2159.20965687,0,1,,0.00146221662502,8.000000001,6.50200596393,0.702390663455,11.9855782204,3.25717077329,3.25717077329,0,1,11.398621578,237.467086915,148.845698054,1643.90313597,1752.62716355
2026-05-23,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,15.1405583745,5.49383905248,15.1405583745,0,0,15.1405583745,0,2159.20965687,0,1,,0.00701208348449,8.000000001,6.50200596393,4.33829977955,15.4742080404,3.89953040513,3.89953040513,0,1,10.9028396899,602.130329274,107.8436393,1227.59785492,1950.18879756
2026-05-23,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,3.94642244168,0,3.94642244168,0,0,3.94642244168,0,2159.20965687,0,1,,0.00182771618732,8.000000001,6.50200596393,4.33210385329,15.4742080404,3.90399843694,3.90399843694,0,1,12.9575066742,433.777393521,161.600556262,1229.67468199,1952.86122285
2026-05-23,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,8.81981261652,2.07632504764,8.81981261652,0,0,8.81981261652,0,2159.20965687,0,1,,0.00408474118688,8.000000001,6.50200596393,4.22366784957,15.3808763031,3.89271930643,3.89271930643,0,1,12.2627572463,587.376063977,149.077780601,1244.78020788,1995.81628757
2026-05-23,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,4.30054983792,0,4.30054983792,0,0,4.30054983792,0,2159.20965687,0,1,,0.00199172406637,7.91016011443,6.50200395733,4.66848709992,16.6809639954,4.16400622556,4.16400522556,1.00000000014e-06,0.999999759847,12.6392128173,521.205116588,133.201389603,1146.96677748,1509.22778467
2026-05-23,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,2.83772657613,0,2.83772657613,0,0,2.83772657613,0,2159.20965687,0,1,,0.00131424318482,8.000000001,6.50200596393,4.94387158238,17.1547142372,4.35331062621,4.35331062621,0,1,13.7391764272,531.221428949,152.119525321,1157.98800935,1959.51188087
2026-05-23,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.1813675395,0,0.1813675395,0,0,0.1813675395,0,2159.20965687,0,1,,8.39971880093e-05,7.91016011443,6.50200596393,4.27052022983,19.1694480261,5.0256627593,5.0256627593,0,1,14.3225604929,284.886075139,220.338799573,1252.94322474,1931.23805087
2026-05-24,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831274,0,8.67721831274,0,0,0,0,0,0,0,,,8.000000001,7.41996821193,4.60391046727,16.6243644342,1.89004826274,1.89004826274,0,1,4.99055080173,101.803966272,229.945972323,886.820738442,1756.19657787
2026-05-24,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831274,0,8.67721831274,0,0,0,0,0,0,0,,,8.000000001,7.41996821193,4.61925817818,16.6243644342,1.89004826274,1.89004826274,0,1,4.99055080173,101.3375193,229.945972323,881.681131769,1756.73890118
2026-05-24,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.582946239366,0,0.582946239366,0,0,0,0,0,0,0,,,7.10035100744,6.47655542429,5.6993905137,15.6972683865,1.54297040438,1.54297040438,0,1,5.17888795402,-243.302142999,162.452626643,613.311014668,1013.67810613
2026-05-24,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,0,0,,,,,7.07314471452,6.44934913137,5.5727104018,15.5976042807,1.53501662816,1.53501662816,0,1,4.9591184948,-234.614367891,138.766945147,626.346932776,913.673842696
2026-05-24,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,3.08404682164,0,3.08404682164,0,0,0,0,0,0,0,,,7.70879165285,7.0849960697,5.45248607845,17.1609341057,1.58757644299,1.58757544299,9.99999999918e-07,0.999999370109,5.74552793947,-165.005432691,141.275962624,780.007132227,1342.9108404
2026-05-24,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,4.77194572547,0,4.77194572547,0,0,0,0,0,0,0,,,7.37949713404,6.75570155089,5.02735993322,17.2481863128,1.58580783145,1.58580783145,0,1,4.953761345,-180.049769301,172.155871823,768.910884101,1520.28254967
2026-05-24,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,3.24934118111,0,3.24934118111,0,0,0,0,0,0,0,,,7.70879165285,7.0849960697,5.09470429878,16.800451917,1.55695175668,1.55695175668,0,1,5.6784580332,-159.54909247,152.791235801,827.178238635,1362.04901503
2026-05-24,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,3.06851302488,0,3.06851302488,0,0,0,0,0,0,0,,,7.70879165285,7.0849960697,5.30839832995,17.0153370232,1.57482170076,1.57482070076,9.99999999696e-07,0.999999365007,5.71362753734,-160.874392156,140.854160288,799.063257672,1343.4884383
2026-05-24,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,3.17968404378,0,3.17968404378,0,0,0,0,0,0,0,,,7.70879165285,7.0849960697,5.16663013798,16.8725142589,1.56270275135,1.56270175135,9.99999999918e-07,0.999999360083,5.67762992514,-158.883410259,149.362895801,817.75222794,1355.96041393
2026-05-24,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,2.5593679985,0,2.5593679985,0,0,0,0,0,0,0,,,8.000000001,7.41996821193,5.05429482287,17.9634374429,1.93445825635,1.93445825635,0,1,6.8131931034,-160.597669867,184.048033844,812.322426263,1333.56824143
2026-05-24,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,3.81384174936,0,3.81384174936,0,0,0,0,0,0,0,,,7.70879165285,7.0849960697,4.5066941341,15.8359923623,1.5037651959,1.5037641959,1.00000000014e-06,0.999999335003,5.25211104193,-139.924524853,160.814178821,895.017096589,1375.66461642
2026-05-24,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.13732987559,0,0.13732987559,0,0,0,0,0,0,0,,,6.03095497302,5.40715938987,4.87846539041,19.9107694346,2.01242879917,2.01242879917,0,1,6.4716547726,-160.53976847,127.735540817,577.873109886,1016.07620421
2026-05-25,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831274,0,8.67721831274,0,0,8.67721831274,0,1308.2857842,0,1,,0.00663250982127,7.51696818159,7.54108140391,4.30285580214,16.6243644342,2.74414201886,2.74414101886,9.99999999696e-07,0.999999635587,7.86667270092,417.63037494,203.854876761,1010.04841444,2027.36950059
2026-05-25,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,8.67721831275,0,8.67721831275,0,0,8.67721831275,0,1308.2857842,0,1,,0.00663250982127,7.51696818159,7.54108140391,4.30285580214,16.6243644342,2.74414201886,2.74414101886,9.99999999696e-07,0.999999635587,7.86667270092,417.63037494,187.476988277,1010.04841444,2010.9916121
2026-05-25,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.514041576571,0,0.514041576571,0,0,0.514041576571,0,1308.2857842,0,1,,0.000392912300033,7.94574243771,7.54108140391,6.20967809319,17.4549230653,2.7395373556,2.7395363556,1.00000000014e-06,0.999999634975,10.2562539979,-162.518283139,330.862006422,856.74893802,1892.62121554
2026-05-25,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0.544749169882,0,0.544749169882,0,0,0.544749169881,0,1308.2857842,0,1,,0.000416383925026,7.94529714163,7.54108140391,5.7889661058,17.3082073876,2.7257080445,2.7257070445,1.00000000014e-06,0.999999633123,10.4136994593,-193.324269321,342.653271002,896.680069745,1932.65131604
2026-05-25,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,3.04744671284,0,3.04744671284,0,0,1.78747682814,0,1308.2857842,0,0.586549002024,,0.00136627398212,7.51696818159,7.54108140391,4.76195141173,18.0777047479,3.11539946907,3.11539846907,9.99999999696e-07,0.999999679014,13.2362437914,-38.2991834712,417.822455119,1184.32892055,2289.73996814
