scope,path,delivery_day,period,activation_state,information_set,activation_representation,delivery_days,evaluated_days,scenarios,valid_n,missing_n,availability_ok
premium_pool,,2026-04-02,4,0,gate_0730,,84,,,240,0,True
premium_pool,,2026-04-02,4,1,gate_0730,,84,,,1104,0,True
premium_pool,,2026-04-02,5,0,gate_0730,,84,,,304,0,True
premium_pool,,2026-04-02,5,1,gate_0730,,84,,,1040,0,True
premium_pool,,2026-04-03,0,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-03,0,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-03,1,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-03,1,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-03,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-03,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-03,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-03,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-03,4,0,gate_0730,,84,,,248,0,True
premium_pool,,2026-04-03,4,1,gate_0730,,84,,,1096,0,True
premium_pool,,2026-04-03,5,0,gate_0730,,84,,,320,0,True
premium_pool,,2026-04-03,5,1,gate_0730,,84,,,1024,0,True
premium_pool,,2026-04-04,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-04,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-04,1,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-04,1,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-04,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-04,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-04,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-04,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-04,4,0,gate_0730,,84,,,252,0,True
premium_pool,,2026-04-04,4,1,gate_0730,,84,,,1092,0,True
premium_pool,,2026-04-04,5,0,gate_0730,,84,,,320,0,True
premium_pool,,2026-04-04,5,1,gate_0730,,84,,,1024,0,True
premium_pool,,2026-04-05,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-05,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-05,1,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-05,1,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-05,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-05,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-05,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-05,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-05,4,0,gate_0730,,84,,,252,0,True
premium_pool,,2026-04-05,4,1,gate_0730,,84,,,1092,0,True
premium_pool,,2026-04-05,5,0,gate_0730,,84,,,320,0,True
premium_pool,,2026-04-05,5,1,gate_0730,,84,,,1024,0,True
premium_pool,,2026-04-06,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-06,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-06,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-06,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-06,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-06,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-06,3,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-06,3,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-06,4,0,gate_0730,,84,,,256,0,True
premium_pool,,2026-04-06,4,1,gate_0730,,84,,,1088,0,True
premium_pool,,2026-04-06,5,0,gate_0730,,84,,,332,0,True
premium_pool,,2026-04-06,5,1,gate_0730,,84,,,1012,0,True
premium_pool,,2026-04-07,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-04-07,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-04-07,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-07,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-07,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-07,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-07,3,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-07,3,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-07,4,0,gate_0730,,84,,,260,0,True
premium_pool,,2026-04-07,4,1,gate_0730,,84,,,1084,0,True
premium_pool,,2026-04-07,5,0,gate_0730,,84,,,336,0,True
premium_pool,,2026-04-07,5,1,gate_0730,,84,,,1008,0,True
premium_pool,,2026-04-08,0,0,gate_0730,,84,,,132,0,True
premium_pool,,2026-04-08,0,1,gate_0730,,84,,,1212,0,True
premium_pool,,2026-04-08,1,0,gate_0730,,84,,,116,0,True
premium_pool,,2026-04-08,1,1,gate_0730,,84,,,1228,0,True
premium_pool,,2026-04-08,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-08,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-08,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-08,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-08,4,0,gate_0730,,84,,,264,0,True
premium_pool,,2026-04-08,4,1,gate_0730,,84,,,1080,0,True
premium_pool,,2026-04-08,5,0,gate_0730,,84,,,324,0,True
premium_pool,,2026-04-08,5,1,gate_0730,,84,,,1020,0,True
premium_pool,,2026-04-09,0,0,gate_0730,,84,,,132,0,True
premium_pool,,2026-04-09,0,1,gate_0730,,84,,,1212,0,True
premium_pool,,2026-04-09,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-09,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-09,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-04-09,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-04-09,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-09,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-09,4,0,gate_0730,,84,,,256,0,True
premium_pool,,2026-04-09,4,1,gate_0730,,84,,,1088,0,True
premium_pool,,2026-04-09,5,0,gate_0730,,84,,,316,0,True
premium_pool,,2026-04-09,5,1,gate_0730,,84,,,1028,0,True
premium_pool,,2026-04-10,0,0,gate_0730,,84,,,128,0,True
premium_pool,,2026-04-10,0,1,gate_0730,,84,,,1216,0,True
premium_pool,,2026-04-10,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-10,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-10,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-10,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-10,3,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-10,3,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-10,4,0,gate_0730,,84,,,256,0,True
premium_pool,,2026-04-10,4,1,gate_0730,,84,,,1088,0,True
premium_pool,,2026-04-10,5,0,gate_0730,,84,,,308,0,True
premium_pool,,2026-04-10,5,1,gate_0730,,84,,,1036,0,True
premium_pool,,2026-04-11,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-11,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-11,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-11,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-11,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-11,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-11,3,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-11,3,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-11,4,0,gate_0730,,84,,,256,0,True
premium_pool,,2026-04-11,4,1,gate_0730,,84,,,1088,0,True
premium_pool,,2026-04-11,5,0,gate_0730,,84,,,304,0,True
premium_pool,,2026-04-11,5,1,gate_0730,,84,,,1040,0,True
premium_pool,,2026-04-12,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-12,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-12,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-12,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-12,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-12,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-12,3,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-12,3,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-12,4,0,gate_0730,,84,,,248,0,True
premium_pool,,2026-04-12,4,1,gate_0730,,84,,,1096,0,True
premium_pool,,2026-04-12,5,0,gate_0730,,84,,,304,0,True
premium_pool,,2026-04-12,5,1,gate_0730,,84,,,1040,0,True
premium_pool,,2026-04-13,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-13,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-13,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-13,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-13,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-13,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-13,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-13,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-13,4,0,gate_0730,,84,,,244,0,True
premium_pool,,2026-04-13,4,1,gate_0730,,84,,,1100,0,True
premium_pool,,2026-04-13,5,0,gate_0730,,84,,,296,0,True
premium_pool,,2026-04-13,5,1,gate_0730,,84,,,1048,0,True
premium_pool,,2026-04-14,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-14,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-14,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-14,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-14,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-14,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-14,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-14,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-14,4,0,gate_0730,,84,,,236,0,True
premium_pool,,2026-04-14,4,1,gate_0730,,84,,,1108,0,True
premium_pool,,2026-04-14,5,0,gate_0730,,84,,,284,0,True
premium_pool,,2026-04-14,5,1,gate_0730,,84,,,1060,0,True
premium_pool,,2026-04-15,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-15,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-15,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-15,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-15,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-15,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-15,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-15,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-15,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-04-15,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-04-15,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-15,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-16,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-16,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-16,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-16,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-16,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-16,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-16,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-16,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-16,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-04-16,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-04-16,5,0,gate_0730,,84,,,288,0,True
premium_pool,,2026-04-16,5,1,gate_0730,,84,,,1056,0,True
premium_pool,,2026-04-17,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-17,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-17,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-17,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-17,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-04-17,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-04-17,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-17,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-17,4,0,gate_0730,,84,,,228,0,True
premium_pool,,2026-04-17,4,1,gate_0730,,84,,,1116,0,True
premium_pool,,2026-04-17,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-17,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-18,0,0,gate_0730,,84,,,128,0,True
premium_pool,,2026-04-18,0,1,gate_0730,,84,,,1216,0,True
premium_pool,,2026-04-18,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-18,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-18,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-04-18,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-04-18,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-04-18,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-04-18,4,0,gate_0730,,84,,,224,0,True
premium_pool,,2026-04-18,4,1,gate_0730,,84,,,1120,0,True
premium_pool,,2026-04-18,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-18,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-19,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-19,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-19,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-19,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-19,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-04-19,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-04-19,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-04-19,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-04-19,4,0,gate_0730,,84,,,224,0,True
premium_pool,,2026-04-19,4,1,gate_0730,,84,,,1120,0,True
premium_pool,,2026-04-19,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-19,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-20,0,0,gate_0730,,84,,,124,0,True
premium_pool,,2026-04-20,0,1,gate_0730,,84,,,1220,0,True
premium_pool,,2026-04-20,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-04-20,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-04-20,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-04-20,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-04-20,3,0,gate_0730,,84,,,92,0,True
premium_pool,,2026-04-20,3,1,gate_0730,,84,,,1252,0,True
premium_pool,,2026-04-20,4,0,gate_0730,,84,,,216,0,True
premium_pool,,2026-04-20,4,1,gate_0730,,84,,,1128,0,True
premium_pool,,2026-04-20,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-20,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-21,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-04-21,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-04-21,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-21,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-21,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-04-21,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-04-21,3,0,gate_0730,,84,,,80,0,True
premium_pool,,2026-04-21,3,1,gate_0730,,84,,,1264,0,True
premium_pool,,2026-04-21,4,0,gate_0730,,84,,,212,0,True
premium_pool,,2026-04-21,4,1,gate_0730,,84,,,1132,0,True
premium_pool,,2026-04-21,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-21,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-22,0,0,gate_0730,,84,,,116,0,True
premium_pool,,2026-04-22,0,1,gate_0730,,84,,,1228,0,True
premium_pool,,2026-04-22,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-22,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-22,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-22,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-22,3,0,gate_0730,,84,,,80,0,True
premium_pool,,2026-04-22,3,1,gate_0730,,84,,,1264,0,True
premium_pool,,2026-04-22,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-22,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-22,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-22,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-23,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-23,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-23,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-23,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-23,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-23,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-23,3,0,gate_0730,,84,,,80,0,True
premium_pool,,2026-04-23,3,1,gate_0730,,84,,,1264,0,True
premium_pool,,2026-04-23,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-23,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-23,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-23,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-24,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-24,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-24,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-24,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-24,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-24,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-24,3,0,gate_0730,,84,,,84,0,True
premium_pool,,2026-04-24,3,1,gate_0730,,84,,,1260,0,True
premium_pool,,2026-04-24,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-24,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-24,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-24,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-25,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-25,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-25,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-25,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-25,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-25,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-25,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-04-25,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-04-25,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-25,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-25,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-25,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-26,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-26,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-26,1,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-26,1,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-26,2,0,gate_0730,,84,,,56,0,True
premium_pool,,2026-04-26,2,1,gate_0730,,84,,,1288,0,True
premium_pool,,2026-04-26,3,0,gate_0730,,84,,,84,0,True
premium_pool,,2026-04-26,3,1,gate_0730,,84,,,1260,0,True
premium_pool,,2026-04-26,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-26,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-26,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-26,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-27,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-27,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-27,1,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-27,1,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-27,2,0,gate_0730,,84,,,56,0,True
premium_pool,,2026-04-27,2,1,gate_0730,,84,,,1288,0,True
premium_pool,,2026-04-27,3,0,gate_0730,,84,,,80,0,True
premium_pool,,2026-04-27,3,1,gate_0730,,84,,,1264,0,True
premium_pool,,2026-04-27,4,0,gate_0730,,84,,,204,0,True
premium_pool,,2026-04-27,4,1,gate_0730,,84,,,1140,0,True
premium_pool,,2026-04-27,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-27,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-28,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-28,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-28,1,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-28,1,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-28,2,0,gate_0730,,84,,,52,0,True
premium_pool,,2026-04-28,2,1,gate_0730,,84,,,1292,0,True
premium_pool,,2026-04-28,3,0,gate_0730,,84,,,80,0,True
premium_pool,,2026-04-28,3,1,gate_0730,,84,,,1264,0,True
premium_pool,,2026-04-28,4,0,gate_0730,,84,,,204,0,True
premium_pool,,2026-04-28,4,1,gate_0730,,84,,,1140,0,True
premium_pool,,2026-04-28,5,0,gate_0730,,84,,,268,0,True
premium_pool,,2026-04-28,5,1,gate_0730,,84,,,1076,0,True
premium_pool,,2026-04-29,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-04-29,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-04-29,1,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-29,1,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-29,2,0,gate_0730,,84,,,52,0,True
premium_pool,,2026-04-29,2,1,gate_0730,,84,,,1292,0,True
premium_pool,,2026-04-29,3,0,gate_0730,,84,,,84,0,True
premium_pool,,2026-04-29,3,1,gate_0730,,84,,,1260,0,True
premium_pool,,2026-04-29,4,0,gate_0730,,84,,,208,0,True
premium_pool,,2026-04-29,4,1,gate_0730,,84,,,1136,0,True
premium_pool,,2026-04-29,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-04-29,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-04-30,0,0,gate_0730,,84,,,116,0,True
premium_pool,,2026-04-30,0,1,gate_0730,,84,,,1228,0,True
premium_pool,,2026-04-30,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-04-30,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-04-30,2,0,gate_0730,,84,,,52,0,True
premium_pool,,2026-04-30,2,1,gate_0730,,84,,,1292,0,True
premium_pool,,2026-04-30,3,0,gate_0730,,84,,,84,0,True
premium_pool,,2026-04-30,3,1,gate_0730,,84,,,1260,0,True
premium_pool,,2026-04-30,4,0,gate_0730,,84,,,216,0,True
premium_pool,,2026-04-30,4,1,gate_0730,,84,,,1128,0,True
premium_pool,,2026-04-30,5,0,gate_0730,,84,,,276,0,True
premium_pool,,2026-04-30,5,1,gate_0730,,84,,,1068,0,True
premium_pool,,2026-05-01,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-05-01,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-05-01,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-05-01,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-05-01,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-05-01,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-05-01,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-05-01,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-05-01,4,0,gate_0730,,84,,,224,0,True
premium_pool,,2026-05-01,4,1,gate_0730,,84,,,1120,0,True
premium_pool,,2026-05-01,5,0,gate_0730,,84,,,276,0,True
premium_pool,,2026-05-01,5,1,gate_0730,,84,,,1068,0,True
premium_pool,,2026-05-02,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-05-02,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-05-02,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-05-02,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-05-02,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-05-02,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-05-02,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-05-02,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-05-02,4,0,gate_0730,,84,,,220,0,True
premium_pool,,2026-05-02,4,1,gate_0730,,84,,,1124,0,True
premium_pool,,2026-05-02,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-05-02,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-05-03,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-05-03,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-05-03,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-05-03,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-05-03,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-05-03,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-05-03,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-05-03,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-05-03,4,0,gate_0730,,84,,,220,0,True
premium_pool,,2026-05-03,4,1,gate_0730,,84,,,1124,0,True
premium_pool,,2026-05-03,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-05-03,5,1,gate_0730,,84,,,1064,0,True
premium_pool,,2026-05-04,0,0,gate_0730,,84,,,116,0,True
premium_pool,,2026-05-04,0,1,gate_0730,,84,,,1228,0,True
premium_pool,,2026-05-04,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-05-04,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-05-04,2,0,gate_0730,,84,,,60,0,True
premium_pool,,2026-05-04,2,1,gate_0730,,84,,,1284,0,True
premium_pool,,2026-05-04,3,0,gate_0730,,84,,,88,0,True
premium_pool,,2026-05-04,3,1,gate_0730,,84,,,1256,0,True
premium_pool,,2026-05-04,4,0,gate_0730,,84,,,220,0,True
premium_pool,,2026-05-04,4,1,gate_0730,,84,,,1124,0,True
premium_pool,,2026-05-04,5,0,gate_0730,,84,,,280,0,True
premium_pool,,2026-05-04,5,1,gate_0730,,84,,,1060,0,True
premium_pool,,2026-05-05,0,0,gate_0730,,84,,,116,0,True
premium_pool,,2026-05-05,0,1,gate_0730,,84,,,1228,0,True
premium_pool,,2026-05-05,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-05-05,1,1,gate_0730,,84,,,1236,0,True
