delivery_day,strategy,planned_profit_eur,base_terminal_soc_deviation_mwh,exclusivity_violations,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,recovery_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,recovery_grid_mwh,max_committed_gross_power_mw,max_realised_gross_power_mw,slots_with_shortfall,slots_with_schedule_gap,activation_during_charge_slots,recovery_during_discharge_slots,recovery_during_activation_slots,recovery_overlap_slots,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles,aggregation_quarter_total_eur,aggregation_hourly_total_eur,aggregation_cost_eur
2026-03-06,F08_LightGBM,1512.600943956051,0.0,0,137.49580265091902,3452.5599999999995,1786.3727560623072,2.650283539999573,0.0,1105.9690632955326,4267.809211877693,60.0,11.983559678487781,11.93405867848779,0.04949999999999988,9.999999921461722e-07,0.0,14.040069032430385,4.0,4.0,1,0,0,0,28,28,4.086261478951419,8.000000000000002,4.399999998999992,-1.0000080763461483e-09,0.4219544457292888,4414.799492038252,4297.043854011947,117.75563802630495
2026-03-07,F08_LightGBM,1628.2845355918078,0.0,0,2.396691516097153,1758.04,11847.136786414145,2946.676634290579,0.0,1943.8416790858628,8717.0551645538,68.0,25.01131044445617,17.797218771172503,4.672807228915662,2.5412844443680056,0.0,20.937904436673534,4.0,4.0,13,0,0,0,26,26,3.7019182616753676,8.000000001,4.400000000000002,1.7763568394002505e-15,0.007074945151108862,2288.587210533143,2158.685353730812,129.90185680233117
2026-03-08,F08_LightGBM,1695.5904048374327,0.0,0,-102.53041281666722,1473.5200000000002,4912.863645959258,7.27550774206914,0.0,851.7207621415756,5424.856963258947,60.0,13.596793964364995,13.460241240227058,0.13655172413793104,1.0000000054688485e-06,0.0,15.835577929678902,4.0,4.0,2,0,0,1,23,24,3.6634131054125563,8.000000001000004,4.4000000000000075,7.105427357601002e-15,0.4219544457292888,5201.914537672917,5068.980468021691,132.9340696512254
2026-03-09,F08_LightGBM,1157.8450181093135,-1.7763568394002505e-15,0,326.3162902230698,3379.76,1018.0645594871321,8.465000001271327e-05,0.0,484.91821903895976,4239.222546021242,32.0,4.7783618729038375,4.778360872903837,0.0,1.0000000001501863e-06,0.0,5.621601026945689,4.0,4.0,1,0,0,1,6,7,1.0000017897082714e-09,8.000000001,4.399999999999998,-2.6645352591003757e-15,1.3368339463074688,5123.299824151933,5108.648287587994,14.651536563938862
2026-03-10,F08_LightGBM,2051.395944801803,0.0,0,-108.56640218938082,4315.679999999999,2227.864119827661,0.0001913800003348387,0.0,547.0549099893265,5887.922616268952,60.0,7.651257638020535,7.651256638020534,0.0,1.0000000017496014e-06,0.0,9.001478397671214,4.0,4.0,1,0,0,0,6,6,3.998028336597833,8.000000001,4.399999999999998,-2.6645352591003757e-15,0.42195444572928875,5919.564422911923,5894.701651566642,24.862771345281544
2026-03-11,F08_LightGBM,1862.1974023323633,0.0,0,73.61972485872701,2300.8,1068.1735952485838,305.8119423098902,0.0,82.63610368235481,3054.145274115066,52.0,6.178901143062605,5.310768274930736,0.8681318681318684,1.0000000008059118e-06,0.0,6.247962675304447,4.0,4.0,3,0,0,1,5,6,3.4586036359245167,8.0,4.399999999,-1.000000082740371e-09,0.4219544457292888,3452.6903145582005,3361.1826164912645,91.50769806693597
2026-03-12,F08_LightGBM,1730.9889066212036,0.0,0,40.53186315173821,411.47999999999996,148.4913650173732,0.0001023700000444983,0.0,-190.118475321711,790.6216011208223,48.0,2.718623328322159,2.7186223283221587,0.0,1.000000000434681e-06,0.0,3.198379208706122,4.0,4.0,1,0,0,1,1,2,4.2805802569066325,8.0,4.399999998999999,-1.0000009709187907e-09,0.4219544457292888,1212.2804630683056,1074.908915705636,137.37154736266962
2026-03-13,F08_LightGBM,762.349291504257,8.881784197001252e-16,0,412.6916920914026,1965.04,688.2771584780345,211.01001370085098,0.0,555.7005453667996,2299.2982915017865,28.0,5.597496428670261,4.686431598883028,0.911063829787234,9.999999992793551e-07,0.0,5.513448938777733,4.0,4.0,2,0,0,1,4,5,3.2973851268534737,8.0,4.399999999000001,-9.999991945619513e-10,0.9148795005781799,2574.5697826846213,2542.4890037294513,32.08077895516999
2026-03-14,F08_LightGBM,1218.8871085191222,8.881784197001252e-16,0,18.21550641935614,1523.4799999999998,1399.2816774530993,0.00039282999974961873,0.0,600.2983009299091,2340.6784901125466,40.0,4.928144419382438,4.9281434193824385,0.0,9.999999993626218e-07,0.0,5.797815786424101,4.0,4.0,0,0,0,1,10,11,3.4780455532707144,8.0,4.399999999000003,-9.99997418205112e-10,0.8368339463074688,2360.0829004986585,2354.5851336636088,5.497766835049788
2026-03-15,F08_LightGBM,1260.8382890739674,8.881784197001252e-16,0,-53.84003147178338,1119.1599999999999,422.09740986958946,8.286000005182897e-05,0.0,113.68563882248287,1373.7316567153232,36.0,2.334211727266968,2.334210727266967,0.0,1.0000000006255005e-06,0.0,2.7461302673729024,4.0,4.0,1,0,0,1,5,6,3.8381194129059395,8.000000001,4.400000000000001,8.881784197001252e-16,0.8368339463074688,1801.8464690704718,1713.6327324930403,88.21373657743152
2026-03-16,F08_LightGBM,1208.308039880308,-8.881784197001252e-16,0,861.238141648933,2210.96,471.8101101508067,7.577000004791993e-05,0.0,219.1188233336394,3324.8893526961006,24.0,2.439318500081041,2.4393175000810405,0.0,1.0000000006324394e-06,0.0,2.869785293128335,4.0,4.0,1,0,0,0,5,5,0.0,8.0,4.3999999989999985,-1.0000018590972104e-09,1.3368339463074685,5292.719509571341,5150.054988444339,142.66452112700244
2026-03-17,F08_LightGBM,1757.0825180197075,0.0,0,25.14864340452459,2039.1599999999999,1059.6977051797508,8.698999999706892e-05,0.0,207.33402694055619,2916.672234653719,44.0,4.210922000012669,4.210921000012668,0.0,9.999999999663056e-07,0.0,4.9540247058972575,4.0,4.0,0,0,0,0,4,4,-1.000000082740371e-09,8.000000001,4.400000000000001,8.881784197001252e-16,1.2648795005781799,2656.2809707357837,2547.1730893547715,109.10788138101225
2026-03-18,F08_LightGBM,1218.7661638893244,8.881784197001252e-16,0,531.1206887660443,1112.44,488.0886513982375,0.0001763299999671409,0.0,168.4594711452753,1963.1896926890065,36.0,3.2961637956845355,3.2961627956845354,0.0,9.9999999981365e-07,0.0,3.877838582073624,4.0,4.0,0,0,0,0,10,10,4.190408035775604,8.0,4.399999999,-1.000000082740371e-09,0.8368339463074688,2253.401403730957,2159.9715295864185,93.42987414453864
2026-03-19,F08_LightGBM,1363.3296855677047,-8.881784197001252e-16,0,549.4022690682415,1394.52,477.1077631536517,8.54000000071964e-05,0.0,130.2431869159365,2290.786759905957,36.0,2.617784167573433,2.6177831675734327,0.0,1.0000000000842668e-06,0.0,3.07974489977361,4.0,4.0,1,0,0,0,6,6,-2.0000001099695908e-09,8.0,4.399999996999998,-3.0000020245779524e-09,1.3368339463074688,2510.146363528465,2396.5889876857727,113.55737584269218
2026-03-20,F08_LightGBM,1615.6121059586476,-1.7763568394002505e-15,0,407.87981231477625,1389.28,778.254485808515,0.00020943000013971786,0.0,300.84277591439263,2274.5713127788986,36.0,2.377786584283694,2.3777855842836932,0.0,1.000000000667134e-06,0.0,2.7973948017856816,4.0,4.0,1,0,0,0,8,8,-1.999999096891081e-09,8.0,4.399999996999998,-3.0000020245779524e-09,1.3368339463074688,2544.3681998254856,2354.709126693857,189.6590731316287
2026-03-21,F08_LightGBM,1265.2789108399043,0.0,0,218.13444073735616,1564.52,1804.9103267475411,40.66614714999998,0.0,603.8869802014042,2943.011640133493,40.0,8.011264994996901,7.412263994996901,0.599,9.999999995291553e-07,0.0,8.720310581264645,4.0,4.0,1,0,0,0,11,11,2.5560911075414228,8.0,4.399999999,-1.000000082740371e-09,0.8368339463074688,3125.511901446297,3108.368776587618,17.14312485867913
2026-03-22,F08_LightGBM,1302.044179850429,0.0,0,368.0839027625222,847.64,763.2566465373327,174.8200291738114,0.0,616.0181915304163,1188.142328595627,40.0,7.643276293463799,6.230543207220536,0.5649565217391304,0.8477765645041324,0.0,7.330050828770203,4.0,4.0,4,0,0,1,16,17,0.6243644321656914,8.0,4.399999997,-3.000000248221113e-09,1.2648795005781799,1680.3622645755618,1609.909803645649,70.45246092991283
2026-03-23,F08_LightGBM,1031.9545106243945,0.0,0,535.4289132236186,3489.76,1026.9136071188932,0.00021739999996250455,0.0,720.2508355352539,4331.8514674072585,28.0,3.8086114204267556,3.8086104204267555,0.0,9.999999998275277e-07,0.0,4.4807181405938845,4.0,4.0,0,0,0,0,10,10,0.5738323961091105,8.0,4.399999999000001,-9.999991945619513e-10,1.2719544457292886,6150.436594525901,6095.912493694076,54.5241008318244
2026-03-24,F08_LightGBM,2105.8784763642566,0.0,0,-191.33189630185245,1387.04,1324.0009159516153,78.54300421751594,0.0,467.19579418236395,1973.9702212498833,60.0,13.017938823925316,10.07257867131895,2.6025,0.3428601526063678,0.0,11.850092552323584,4.0,4.0,5,0,0,1,16,17,3.71721015233586,8.0,4.399999998000005,-1.9999957245886435e-09,0.4219544457292888,2944.2308498549214,3232.548154353671,-288.31730449874976
2026-03-25,F08_LightGBM,1304.9620260817628,8.881784197001252e-16,0,187.1834508267874,566.8000000000001,689.2198007041357,410.9635354232092,0.0,183.98155936625824,848.2581567414558,48.0,18.690150118203306,10.345708453816687,5.3975,2.946941664386623,0.0,12.17142170928792,4.0,4.0,9,0,0,1,14,15,3.443391387569984,8.0,4.399999999,-1.000000082740371e-09,0.8368339463074688,1056.9745407621924,1080.0537544552478,-23.079213693055408
2026-03-26,F08_LightGBM,1016.6534624618939,1.7763568394002505e-15,0,548.1759278538076,1093.52,250.90107981995578,0.0002341499999409311,0.0,52.82776841981839,1839.7690051039451,28.0,1.3086429562594268,1.3086419562594271,0.0,9.999999997477305e-07,0.0,1.5395787709852613,4.0,4.0,0,0,0,0,0,0,4.208761998700785,8.0,4.399999999000002,-9.999983063835316e-10,0.8398795005781797,2113.892722357187,2023.7674420090457,90.12528034814113
2026-03-27,F08_LightGBM,719.7088500855739,-8.881784197001252e-16,0,313.5473339180277,2173.44,239.81088363939108,3.974999999459229e-05,0.0,-9.735509843220388,2736.5336876506394,28.0,1.6277314597970336,1.6277304597970337,0.0,9.99999999863957e-07,0.0,1.9149770093566176,4.0,4.0,0,0,0,0,1,1,-9.999999994736442e-10,8.0,4.399999998,-2.000000165480742e-09,1.3368339463074688,3237.3175211646308,3211.6918509707475,25.625670193883252
2026-03-28,F08_LightGBM,1610.170813240994,0.0,0,303.02704831171434,911.76,1166.8297536674909,79.07033797000001,0.0,539.5243333673257,1763.0221306418798,44.0,10.936721662604615,9.614220662604616,1.3225,1.0000000005838672e-06,0.0,11.31084783727372,4.0,4.0,4,0,0,1,15,16,0.6243644341656907,8.0,4.399999999000002,-9.999983063835316e-10,1.2648795005781799,1904.8650734586986,1859.405682006375,45.45939145232364
2026-03-29,F08_LightGBM,1088.915890573985,-1.7763568394002505e-15,0,235.1078685466565,259.04,327.06316000215236,0.00010768999997918471,0.0,13.399570951916036,807.8113499068928,28.0,3.1456998250100954,3.1456988250100957,0.0,9.99999999806711e-07,0.0,3.700822144901396,4.0,4.0,0,0,0,2,3,5,-1.0000000272292198e-09,8.0,4.399999997999998,-2.0000019418375814e-09,1.3368339463074688,1840.771001544731,1757.5311174005067,83.23988414422433
2026-03-30,F08_LightGBM,1288.1677569186952,-1.7763568394002505e-15,0,859.1744404685735,905.48,208.88063976457698,0.00012968999998933084,0.0,90.55083249211866,1882.9841180510318,28.0,1.4477313733058093,1.4477303733058093,0.0,9.999999999177334e-07,0.0,1.703212200635229,4.0,4.0,0,0,0,1,4,5,-1.9999991107688686e-09,8.0,4.399999996999997,-3.000002912756372e-09,1.3368339463074688,2215.5964401366805,2157.550431934322,58.04600820235828
2026-03-31,F08_LightGBM,945.537898423606,8.881784197001252e-16,0,301.5323475472635,1371.6,329.17236202276376,0.00011800000002959443,0.0,80.85926848194694,1921.4453230880804,32.0,2.1252924539004856,2.1252914539004855,0.0,1.0000000002508003e-06,0.0,2.5003428847724427,4.0,4.0,1,0,0,0,4,4,-9.999999717180685e-10,7.999999999,4.399999998000001,-1.9999992773023223e-09,0.9219544457292888,2353.8278053623453,2314.716475233252,39.1113301290934
2026-04-01,F08_LightGBM,1313.0364409615402,0.0,0,232.51482844747326,1738.4799999999998,652.0620677121899,0.00022738999969412738,0.0,194.40179341779913,2428.654875351864,40.0,4.063214749515977,4.0632137495159775,0.0,9.999999986548547e-07,0.0,4.780251470018795,4.0,4.0,0,0,0,1,6,7,9.999999717180685e-10,8.000000001,4.3999999999999995,-8.881784197001252e-16,1.3368339463074688,3333.146557596788,3309.057824000769,24.08873359601921
2026-04-02,F08_LightGBM,1244.6864087702404,-8.881784197001252e-16,0,263.1278181449027,1445.84,410.5924653038144,0.0002676400001414092,0.0,207.48725052913622,1912.072765279581,36.0,2.370413540654575,2.3704125406545744,0.0,1.000000000528356e-06,0.0,2.7887206349795526,4.0,4.0,1,0,0,1,1,2,-2.0000000544584395e-09,8.0,4.399999998999999,-1.0000009709187907e-09,1.3368339463074688,2331.8192125440382,2288.714925812758,43.104286731280354
2026-04-03,F08_LightGBM,1328.1709532794923,1.7763568394002505e-15,0,196.30926105546578,445.64,196.0074403693809,0.5937827596970194,0.0,-53.52644609651395,890.8893647616636,40.0,2.57630736940493,2.2571144502130105,0.319191919191919,1.0000000005838672e-06,0.0,2.6554287617025274,4.0,4.0,2,0,0,0,4,4,3.1644558173849373,8.0,4.399999997000003,-2.999997583685854e-09,0.8398795005781797,1136.2792053227997,1102.1571116662453,34.1220936565544
2026-04-04,F08_LightGBM,1116.655038372761,0.0,0,182.48758463419148,619.32,551.32974914278,2.3210000017738902e-05,0.0,-102.06279552832845,1455.2001060952998,36.0,5.134103482605413,5.134102482605412,0.0,1.0000000007642784e-06,0.0,6.040120566686419,4.0,4.0,1,0,0,0,7,7,0.6243644341656918,8.0,4.3999999989999985,-1.0000018590972104e-09,1.2648795005781799,1355.621622378802,1313.9658774704942,41.655744908307724
2026-04-05,F08_LightGBM,1190.3112486967527,-1.7763568394002505e-15,0,289.5186485702686,12.399999999999999,1048.9443181867168,734.8333900989661,0.0,230.91431460887816,385.11526204914105,20.0,14.4785,7.363031739285523,6.124499999999999,0.990968260714477,0.0,8.662390280427726,4.0,4.0,6,0,0,0,10,10,0.0,8.0,4.399999998999996,-1.0000045236324695e-09,1.3368339463074685,443.5262536345526,359.30722283897865,84.21903079557393
2026-04-06,F08_LightGBM,747.6481344396415,8.881784197001252e-16,0,383.5684434377245,65.28,1376.4684760009995,-54.1739832927472,0.0,-248.8576625167866,2128.3485652482577,20.0,11.326566869300912,6.642652231941314,2.7535000000000003,1.9304146373595974,0.0,7.814884977669834,4.0,4.0,5,0,0,1,11,12,3.2275299259895665,8.0,4.399999999000002,-9.999983063835316e-10,0.9249999999999998,1573.894809117031,1565.8596958968826,8.035113220148332
2026-04-07,F08_LightGBM,753.7423608897911,-1.7763568394002505e-15,0,1054.4108492291575,1088.92,211.1901014111661,4.474999999756063e-05,0.0,39.00938552738906,2315.5115203629343,16.0,1.410412345230527,1.4104113452305271,0.0,9.99999999945489e-07,0.0,1.659307461723133,4.0,4.0,0,0,0,0,5,5,-1.9999999989472883e-09,8.0,4.399999996999997,-3.000002912756372e-09,1.3368339463074688,2559.75872870138,2579.0998395888632,-19.34111088748341
2026-04-08,F08_LightGBM,996.4924122948752,0.0,0,411.82778085397746,1511.48,914.5536593123529,3.100000004563341e-07,0.0,138.4735654128543,2699.387874443476,36.0,7.0769798839943805,7.076978883994379,0.0,1.0000000014720456e-06,0.0,8.32585750949697,4.0,4.0,1,0,0,1,14,15,0.5777243837346805,8.0,4.399999998999999,-1.0000009709187907e-09,1.2648795005781799,2753.218385509382,2694.4326558035527,58.78572970582945
