arm,method_name,seed,evaluation_set,n_days,metric,target_x,target_y,lag_hours_y_after_x,observed_value,scenario_value,difference,n_observed_pairs,n_scenario_pairs
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.5927790783607803,-0.1904990263963579,4853,485300
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.1501223081718453,-0.3187429368241946,4853,485300
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.262934439178515,0.0045517961804874,507,50640
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2354341812661896,-0.1669038788847723,5016,501600
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.2222387386609823,-0.1480873369647021,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.1011940704082665,0.0459125895822712,5016,501600
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1364007831938558,0.0544683632285198,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0549839414333208,-0.0019025547695775,5016,501600
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0689116643087654,-0.0194597278384168,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.7617572547309289,-0.1747684576972016,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.5912281767311327,-0.1903091499075488,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1499305996149875,-0.3188441185577132,4807,480700
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2622208931419458,0.0032567497156509,502,50160
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3114267326411943,-0.0926975544574707,5064,506400
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3002693124478763,-0.0716462275551656,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0840920368689479,0.0603811384685586,5064,506400
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1194954673786823,0.0686900355204936,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0440869978391086,0.0057923373015062,5064,506400
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0590375287768626,-0.013320950105805,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.558786788889832,-0.3775976210485831,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.4674775765696279,-0.3158005281875103,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.1229929946006718,-0.3458722503953682,4853,485300
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3087282780410742,0.0503456350430466,507,50640
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.311604142664365,-0.0907339174865969,5016,501600
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3007676684519622,-0.0695584071737222,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0846085641829885,0.0624980958075492,5016,501600
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1198281680185981,0.0710409784037774,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.04439030301364,0.0086910836501032,5016,501600
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.059292054342946,-0.0098401178725974,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.5607219385852752,-0.3758037738428553,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4655526180073448,-0.3159847086313367,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1232112468165114,-0.3455634713561893,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3079744816586922,0.0490103382323973,502,50160
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3921919206518185,-0.0119323664468464,5064,506400
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3822453236915001,0.0103297836884581,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0923688667237835,0.0521043086137229,5064,506400
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1259296471321836,0.0622558557669923,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0544297923915961,-0.0045504572509812,5064,506400
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0684754364893499,-0.0227588578182923,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.8990364987066454,-0.0373479112317697,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7166264813556971,-0.0666516234014411,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4167236025791677,-0.0521416424168723,4853,485300
x09_block_copula,Sequential block-copula scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.362954186413902,0.1045715434158744,507,50640
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.3925063250334674,-0.0098317351174945,5016,501600
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3826112706575577,0.0122851950318732,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0929236222615186,0.0541830377290191,5016,501600
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1263773277205424,0.0644918187018332,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0546599934374448,-0.0015786067737015,5016,501600
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0687428543207169,-0.0192909178503683,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.8990945324125201,-0.0374311800156104,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.7154148996853507,-0.0661224269533309,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4165186965163028,-0.0522560216563979,4807,480700
x09_block_copula,Sequential block-copula scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3626375817514755,0.1036734383251807,502,50152
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.4266235677884077,0.0242855076374458,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.4180850822282841,0.0477590066025996,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0129473514375778,0.1341593085529599,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.0492362618445109,0.1416328845778646,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,0.0079149946992921,0.0609963813630354,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0078212844707736,0.041630651999575,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.807520376675241,-0.1290053357528895,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.581513142156233,-0.2000241844824486,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1616301103228573,-0.3071446078498434,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3666068580542265,0.1076427146279316,502,50160
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2073502327332494,-0.1967740543654156,5064,506400
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.1773143426183171,-0.1946011973847248,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0792646117871652,0.0652085635503412,5064,506400
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1073194855219801,0.0808660173771957,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0497858243636376,9.351077697722364e-05,5064,506400
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0614545984284998,-0.0157380197574422,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.3389799472860361,-0.597404462652379,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.4839686220980876,-0.2993094826590505,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.0890351586705635,-0.3798300863254764,4853,485300
climatology,Rolling climatological scenarios,3,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2411072664359861,-0.0172753765620414,507,50575
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2074657811566535,-0.1948722789943084,5016,501600
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.1772816833939539,-0.1930443922317306,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0793762381904262,0.0677304218001115,5016,501600
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1074694164873843,0.0833997299349913,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0492225516827808,0.0038588349809624,5016,501600
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0607122600753586,-0.0112603236050099,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.3401310434330321,-0.5963946689950985,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4834508548518782,-0.2980864717868033,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.0891362398446712,-0.3796384783280294,4807,480700
climatology,Rolling climatological scenarios,3,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2410723196997824,-0.0178918237265123,502,50097
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2345135102027497,-0.1696107768959153,5064,506400
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.2217706221586894,-0.1501449178443525,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0992526552713127,0.0452205200661937,5064,506400
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.13566009629184,0.0525254066073358,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0533421222213051,-0.0034627870806902,5064,506400
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0686026356897512,-0.0228860570186936,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.4815903381569824,-0.4547940717814327,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.4105500560326421,-0.372728048724496,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.1144323906772442,-0.3544328543187958,4853,485300
fb1_qr,Independent quantile-regression scenarios,3,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2594391785150079,0.0010565355169803,507,50640
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2348424403043143,-0.1674956198466476,5016,501600
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.2222518027977531,-0.1480742728279313,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0999570841789279,0.0471495758116098,5016,501600
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1361535717148569,0.0547155747075187,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0539462322824103,-0.000864845618667,5016,501600
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0690874751021211,-0.0196355386317725,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.4837880064389893,-0.4527377059891412,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4085000725167863,-0.3730372541218953,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1145381858434738,-0.3542365323292268,4807,480700
fb1_qr,Independent quantile-regression scenarios,3,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2590311004784689,6.695705217407699e-05,502,50160
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.4051930627614409,0.0010687756627758,5064,506400
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3758751011584516,0.0039595611554096,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0818926435452458,0.0625805317922607,5064,506400
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1232287521236458,0.06495675077553,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0495094498584252,0.0003698852821895,5064,506400
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0571300487521522,-0.0114134700810946,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.9407670841642232,0.0043826742258081,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.8535161938937563,0.0702380891366181,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4718758370710995,0.0030105920750594,4853,485300
hist_paired,Historical paired scenarios,3,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.4061258768896354,0.1477432338916078,507,50605
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.4045916077509121,0.0022535475999501,5016,501600
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3753029348767026,0.004976859251018,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0819222416918066,0.0651844182987311,5016,501600
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1232507746602429,0.0676183717621327,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0489006601193213,0.0041807265444219,5016,501600
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0561480850436487,-0.0066961485733001,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.940831686450873,0.0043059740227424,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.853456280983803,0.0719189543451214,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4715253596362382,0.0027506414635375,4807,480700
hist_paired,Historical paired scenarios,3,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.4039010561201062,0.1449369126938113,502,50089
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2048257942689558,-0.1992984928297092,5064,506400
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.1748690507226874,-0.1970464892803545,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0769321738223201,0.0675410015151864,5064,506400
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1074368854853845,0.0807486174137914,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0471691501029162,0.0027101850376986,5064,506400
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0565816466335681,-0.0108650679625105,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.941078624931801,0.0046942149933859,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.8546565344175853,0.071378429660447,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4723675306559191,0.003502285659879,4853,485300
hist_independent,Historical independent scenarios,3,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2472496000316024,-0.0111330429664251,507,50629
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2046277186936855,-0.1977103414572764,5016,501600
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.1746723631299445,-0.1956537124957399,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0772382979575599,0.0698683620329778,5016,501600
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1077170192824948,0.0831521271398807,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0468281857157045,0.0062532009480387,5016,501600
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.056094435068431,-0.0066424985980823,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.941148539909786,0.0046228274816554,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.8546083614289944,0.0730710347903128,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4719483933244234,0.0031736751517227,4807,480700
hist_independent,Historical independent scenarios,3,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2471445686900958,-0.0118195747361989,502,50080
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3870468671152746,-0.0170774199833904,5064,506400
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3767948891191939,0.004879349116152,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0758625374502013,0.0686106378873051,5064,506400
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.111889751697809,0.0762957512013668,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0309563804965552,0.0189229546440596,5064,506400
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0399972437763456,0.005719334894712,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.898212753282443,-0.0381716566559721,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7177396632821071,-0.065538441475031,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4123585151997848,-0.0565067297962552,4853,485300
empirical_copula,Empirical-copula scenarios,3,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3610727121924246,0.102690069194397,507,50638
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.3874686642620273,-0.0148693958889346,5016,501600
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3773153760050752,0.0069893003793907,4807,480700
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0761367877864935,0.0709698722040442,5016,501600
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1121438207881004,0.0787253256342751,4807,480700
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0312729095182194,0.0218084771455238,5016,501600
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0400880394676558,0.0093638970026928,4807,480700
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.8982866989969771,-0.0382390134311534,4807,480700
empirical_copula,Empirical-copula scenarios,3,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.7166144721180727,-0.0649228545206088,4807,480700
