arm,method_name,target,evaluation_set,n_days,month,interval_level,coverage,coverage_deviation,average_width,n_valid
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-06,0.9,0.8469241773962805,-0.0530758226037195,440.0965620122714,699
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-07,0.9,0.8998589562764457,-0.0001410437235542,407.8344185218611,709
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-08,0.9,0.8545454545454545,-0.0454545454545455,250.07306246850115,605
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-02,0.9,0.8184523809523809,-0.081547619047619,73.56088784157876,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-03,0.9,0.5456989247311828,-0.3543010752688172,98.186355715936,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.25294578128495,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-05,0.9,0.8561827956989247,-0.0438172043010752,118.42228686245411,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-06,0.9,0.7972222222222223,-0.1027777777777777,108.54364102660612,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-07,0.9,0.8051075268817204,-0.0948924731182796,108.30170179692104,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,main_211,211,2026-08,0.9,0.7451923076923077,-0.1548076923076923,110.9397447236978,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-02,0.9,0.7886904761904762,-0.1113095238095238,42.16474746743402,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-03,0.9,0.7741935483870968,-0.1258064516129032,47.25199465897511,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-04,0.9,0.8180555555555555,-0.0819444444444444,47.45132904750612,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-05,0.9,0.8481182795698925,-0.0518817204301075,47.83552747425384,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-06,0.9,0.8763888888888889,-0.0236111111111111,34.139490027680786,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-07,0.9,0.8736559139784946,-0.0263440860215053,36.217715612844486,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,main_211,211,2026-08,0.9,0.8573717948717948,-0.0426282051282052,26.118452893144696,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-02,0.9,0.8526785714285714,-0.0473214285714286,44.06253927686832,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-03,0.9,0.8830645161290323,-0.0169354838709677,53.141543147703445,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-04,0.9,0.8597222222222223,-0.0402777777777777,61.73955026723084,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-05,0.9,0.8978494623655914,-0.0021505376344086,63.24733277505078,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-06,0.9,0.8902777777777777,-0.0097222222222222,55.277186346421736,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-07,0.9,0.9112903225806452,0.0112903225806451,46.25116795987464,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,main_211,211,2026-08,0.9,0.9166666666666666,0.0166666666666666,28.44848172694611,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-02,0.9,0.8205980066445183,-0.0794019933554817,302.8962994635698,602
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-03,0.9,0.8504398826979472,-0.0495601173020527,692.9046894899421,682
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-04,0.9,0.8839285714285714,-0.0160714285714286,321.386082010124,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-05,0.9,0.8851540616246498,-0.0148459383753501,439.709186622822,714
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-06,0.9,0.8483547925608012,-0.0516452074391988,440.4899567130776,699
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-07,0.9,0.8984485190409027,-0.0015514809590972,401.33524998075154,709
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,main_211,211,2026-08,0.9,0.856198347107438,-0.0438016528925619,250.30838184678564,605
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-02,0.9,0.8184523809523809,-0.081547619047619,73.56088784157876,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-03,0.9,0.5456989247311828,-0.3543010752688172,98.186355715936,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.25294578128495,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-05,0.9,0.8520114942528736,-0.0479885057471264,116.97842356741464,696
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-06,0.9,0.7972222222222223,-0.1027777777777777,108.54364102660612,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-07,0.9,0.8051075268817204,-0.0948924731182796,108.30170179692104,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,day_ahead_price,common_209,209,2026-08,0.9,0.7451923076923077,-0.1548076923076923,110.9397447236978,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-02,0.9,0.7886904761904762,-0.1113095238095238,42.16474746743402,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-03,0.9,0.7741935483870968,-0.1258064516129032,47.25199465897511,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-04,0.9,0.8180555555555555,-0.0819444444444444,47.45132904750612,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-05,0.9,0.853448275862069,-0.046551724137931,46.92401394189309,696
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-06,0.9,0.8763888888888889,-0.0236111111111111,34.139490027680786,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-07,0.9,0.8736559139784946,-0.0263440860215053,36.217715612844486,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,capacity_price,common_209,209,2026-08,0.9,0.8573717948717948,-0.0426282051282052,26.118452893144696,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-02,0.9,0.8526785714285714,-0.0473214285714286,44.06253927686832,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-03,0.9,0.8830645161290323,-0.0169354838709677,53.141543147703445,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-04,0.9,0.8597222222222223,-0.0402777777777777,61.73955026723084,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-05,0.9,0.8951149425287356,-0.0048850574712644,63.03127476141557,696
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-06,0.9,0.8902777777777777,-0.0097222222222222,55.277186346421736,720
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-07,0.9,0.9112903225806452,0.0112903225806451,46.25116795987464,744
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_volume,common_209,209,2026-08,0.9,0.9166666666666666,0.0166666666666666,28.44848172694611,624
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-02,0.9,0.8205980066445183,-0.0794019933554817,302.8962994635698,602
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-03,0.9,0.8504398826979472,-0.0495601173020527,692.9046894899421,682
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-04,0.9,0.8839285714285714,-0.0160714285714286,321.386082010124,672
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-05,0.9,0.8845577211394303,-0.0154422788605697,446.0102303296765,667
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-06,0.9,0.8483547925608012,-0.0516452074391988,440.4899567130776,699
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-07,0.9,0.8984485190409027,-0.0015514809590972,401.33524998075154,709
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,activation_price,common_209,209,2026-08,0.9,0.856198347107438,-0.0438016528925619,250.30838184678564,605
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-02,0.9,0.8869047619047619,-0.0130952380952381,88.20956045754608,672
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-03,0.9,0.6008064516129032,-0.2991935483870968,108.66229835429918,744
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-04,0.9,0.7958333333333333,-0.1041666666666667,133.07165407706984,720
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-05,0.9,0.8951612903225806,-0.0048387096774193,130.05514900978926,744
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-06,0.9,0.8055555555555556,-0.0944444444444444,119.01748385362949,720
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-07,0.9,0.8118279569892473,-0.0881720430107527,112.51182208072434,744
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,main_211,211,2026-08,0.9,0.7580128205128205,-0.1419871794871795,118.3354531041233,624
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-02,0.9,0.7976190476190477,-0.1023809523809523,57.247653061984,672
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-03,0.9,0.8077956989247311,-0.0922043010752688,54.09616039694525,744
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-04,0.9,0.8333333333333334,-0.0666666666666666,51.026319208663125,720
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-05,0.9,0.8951612903225806,-0.0048387096774193,48.93593545149946,744
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-06,0.9,0.8944444444444445,-0.0055555555555555,38.267970269904254,720
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-07,0.9,0.8790322580645161,-0.0209677419354838,37.82562615666544,744
x09_block_copula,Sequential block-copula scenarios,capacity_price,main_211,211,2026-08,0.9,0.8830128205128205,-0.0169871794871795,28.376439190386098,624
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-02,0.9,0.9047619047619048,0.0047619047619047,55.35657612030396,672
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-03,0.9,0.8911290322580645,-0.0088709677419355,55.00156656375484,744
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-04,0.9,0.8875,-0.0125,64.28007321626109,720
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-05,0.9,0.9153225806451613,0.0153225806451612,65.9570356190435,744
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-06,0.9,0.9277777777777778,0.0277777777777777,60.82196529047314,720
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-07,0.9,0.935483870967742,0.0354838709677418,53.66628431375099,744
x09_block_copula,Sequential block-copula scenarios,activation_volume,main_211,211,2026-08,0.9,0.9407051282051282,0.0407051282051281,39.29361834307334,624
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-02,0.9,0.7973421926910299,-0.1026578073089701,307.59757075000823,602
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-03,0.9,0.8152492668621701,-0.0847507331378298,617.5783965414744,682
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-04,0.9,0.8630952380952381,-0.0369047619047618,314.28517173953946,672
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-05,0.9,0.8473389355742297,-0.0526610644257703,452.2965646600469,714
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-06,0.9,0.8111587982832618,-0.0888412017167382,433.8138652322724,699
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-07,0.9,0.9040902679830748,0.0040902679830747,404.0743538083756,709
x09_block_copula,Sequential block-copula scenarios,activation_price,main_211,211,2026-08,0.9,0.8446280991735537,-0.0553719008264462,260.28065727181354,605
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-02,0.9,0.8869047619047619,-0.0130952380952381,88.20956045754608,672
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-03,0.9,0.6008064516129032,-0.2991935483870968,108.66229835429918,744
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-04,0.9,0.7958333333333333,-0.1041666666666667,133.07165407706984,720
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-05,0.9,0.8922413793103449,-0.0077586206896551,129.43524167439793,696
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-06,0.9,0.8055555555555556,-0.0944444444444444,119.01748385362949,720
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-07,0.9,0.8118279569892473,-0.0881720430107527,112.51182208072434,744
x09_block_copula,Sequential block-copula scenarios,day_ahead_price,common_209,209,2026-08,0.9,0.7580128205128205,-0.1419871794871795,118.3354531041233,624
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-02,0.9,0.7976190476190477,-0.1023809523809523,57.247653061984,672
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-03,0.9,0.8077956989247311,-0.0922043010752688,54.09616039694525,744
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-04,0.9,0.8333333333333334,-0.0666666666666666,51.026319208663125,720
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-05,0.9,0.9022988505747126,0.0022988505747125,48.03418376310948,696
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-06,0.9,0.8944444444444445,-0.0055555555555555,38.267970269904254,720
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-07,0.9,0.8790322580645161,-0.0209677419354838,37.82562615666544,744
x09_block_copula,Sequential block-copula scenarios,capacity_price,common_209,209,2026-08,0.9,0.8830128205128205,-0.0169871794871795,28.376439190386098,624
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-02,0.9,0.9047619047619048,0.0047619047619047,55.35657612030396,672
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-03,0.9,0.8911290322580645,-0.0088709677419355,55.00156656375484,744
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-04,0.9,0.8875,-0.0125,64.28007321626109,720
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-05,0.9,0.9152298850574712,0.0152298850574712,65.72147742836195,696
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-06,0.9,0.9277777777777778,0.0277777777777777,60.82196529047314,720
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-07,0.9,0.935483870967742,0.0354838709677418,53.66628431375099,744
x09_block_copula,Sequential block-copula scenarios,activation_volume,common_209,209,2026-08,0.9,0.9407051282051282,0.0407051282051281,39.29361834307334,624
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-02,0.9,0.7973421926910299,-0.1026578073089701,307.59757075000823,602
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-03,0.9,0.8152492668621701,-0.0847507331378298,617.5783965414744,682
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-04,0.9,0.8630952380952381,-0.0369047619047618,314.28517173953946,672
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-05,0.9,0.848575712143928,-0.051424287856072,459.0153012058755,667
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-06,0.9,0.8111587982832618,-0.0888412017167382,433.8138652322724,699
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-07,0.9,0.9040902679830748,0.0040902679830747,404.0743538083756,709
x09_block_copula,Sequential block-copula scenarios,activation_price,common_209,209,2026-08,0.9,0.8446280991735537,-0.0553719008264462,260.28065727181354,605
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-02,0.9,0.5163690476190477,-0.3836309523809523,44.97710388465784,672
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-03,0.9,0.5766129032258065,-0.3233870967741935,82.42520763663954,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-04,0.9,0.7194444444444444,-0.1805555555555555,90.20885871521094,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-05,0.9,0.7212643678160919,-0.1787356321839081,86.64263138997464,696
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-06,0.9,0.7666666666666667,-0.1333333333333333,82.80960504323167,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-07,0.9,0.6841397849462365,-0.2158602150537635,80.03935983992609,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-08,0.9,0.5913461538461539,-0.3086538461538461,77.38145665047594,624
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-02,0.9,0.7663690476190477,-0.1336309523809523,46.59694041409242,672
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-03,0.9,0.8010752688172043,-0.0989247311827957,48.87614862789688,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-04,0.9,0.8083333333333333,-0.0916666666666666,49.58000802537271,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-05,0.9,0.8089080459770115,-0.0910919540229885,43.89822842620374,696
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-06,0.9,0.7777777777777778,-0.1222222222222222,36.53349873495304,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-07,0.9,0.8373655913978495,-0.0626344086021505,33.49300751819205,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,capacity_price,common_209,209,2026-08,0.9,0.8301282051282052,-0.0698717948717948,26.44631508050435,624
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-02,0.9,0.8601190476190477,-0.0398809523809523,56.0871978788019,672
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-03,0.9,0.8293010752688172,-0.0706989247311827,56.77094003143995,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-04,0.9,0.8208333333333333,-0.0791666666666667,67.71996215262199,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-05,0.9,0.867816091954023,-0.032183908045977,81.72188369862177,696
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-06,0.9,0.8805555555555555,-0.0194444444444444,50.90038700341746,720
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-07,0.9,0.9260752688172044,0.0260752688172042,50.52495261841965,744
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_volume,common_209,209,2026-08,0.9,0.9022435897435898,0.0022435897435897,32.40757554613612,624
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-02,0.9,0.7956810631229236,-0.1043189368770763,368.24259644931607,602
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-03,0.9,0.8328445747800587,-0.0671554252199413,620.610368819198,682
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-04,0.9,0.8690476190476191,-0.0309523809523809,336.6986260240688,672
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-05,0.9,0.8905547226386806,-0.0094452773613193,577.4179105958868,667
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-06,0.9,0.8540772532188842,-0.0459227467811158,460.5044585504904,699
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-07,0.9,0.8970380818053597,-0.0029619181946403,481.039275322621,709
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,activation_price,common_209,209,2026-08,0.9,0.8347107438016529,-0.0652892561983471,263.41794256010326,605
