datetime,Up,Down,sp,cloud_amount,wind_speed,precipitation_amount,pressure,air_temperature,relative_humidity,wind_direction,Down_Cap,Up_Cap,is_public_holiday,electricity_consumption,electricity_consumption_Finnish_networks,electricity_consumption_forecast
2024-06-22 20:00:00+00:00,42.54280203604698,-29.101725,19.46,0.5111111111111112,1.422222222222222,0.0,1010.6133333333332,13.977777777777778,70.64444444444443,186.8,21.84,7.87,1,25991.35,3829843.655,27529.1
2024-06-22 21:00:00+00:00,40.53715426014363,-34.5,3.39,0.4888888888888889,1.2833333333333334,0.0,1010.7211111111112,12.723333333333333,75.7,153.55555555555557,21.84,6.82,1,25238.64,3614164.085,26328.6
2024-06-22 22:00:00+00:00,40.19990615273453,-32.4275,0.0,0.4333333333333333,1.4388888888888889,0.0,1010.8744444444444,11.656666666666666,78.64444444444445,143.3111111111111,22.87,10.42,0,24637.82,3423446.012,25207.0
2024-06-22 23:00:00+00:00,40.155284243642,-39.61739375,-0.01,0.1444444444444444,1.5677777777777775,0.0,1010.8566666666668,10.930555555555555,81.45555555555555,124.2,0.0,0.0,0,24042.4,3283360.534,24779.5
2024-06-23 00:00:00+00:00,40.15249537432372,-39.147462109375,-0.02,0.2555555555555555,1.4533333333333334,0.0,1010.83,10.514444444444443,82.78888888888888,113.8111111111111,0.0,0.0,0,23376.17,3151989.733,24290.300000000003
2024-06-23 01:00:00+00:00,40.15232106999133,-39.11809138183593,0.0,0.0555555555555555,1.6044444444444443,0.0,1010.8377777777775,10.453333333333337,82.95555555555555,88.04444444444444,0.0,0.0,0,23115.8,3055197.043,23940.6
2024-06-23 02:00:00+00:00,40.15231017597056,-39.11625571136474,0.0,0.0222222222222222,1.7786666666666666,0.0,1010.814,11.85288888888889,78.36444444444444,95.20444444444443,0.0,0.0,0,23320.77,3034028.607,23816.1
2024-06-23 03:00:00+00:00,40.11423214174699,-13.16875,1.03,0.1444444444444444,2.191666666666667,0.0,1010.7838888888888,14.147777777777778,69.27777777777779,73.70555555555555,20.34,11.64,0,23507.09,3066833.129,24239.5
2024-06-23 04:00:00+00:00,112.18915,-12.36421875,18.01,0.1444444444444444,2.1637777777777782,0.0,1010.7757777777776,16.171555555555553,60.77777777777778,72.6288888888889,22.87,13.27,0,23923.120000000003,3105620.49,24590.6
2024-06-23 05:00:00+00:00,78.66265625,-35.5751,34.99,0.0333333333333333,2.3800000000000003,0.0,1010.8044444444444,17.603333333333335,54.4,86.1,14.54,29.06,0,24552.54,3248078.734,24945.1
2024-06-23 06:00:00+00:00,55.1099453125,-35.66255,25.42,0.0,2.8577777777777778,0.0,1010.8111111111112,18.683333333333334,50.44444444444444,110.74444444444444,14.54,29.42,0,25476.21,3401602.623,25551.2
2024-06-23 07:00:00+00:00,63.397337500000006,-32.92875,9.94,0.0333333333333333,3.1077777777777778,0.0,1010.7822222222222,19.47222222222222,47.13333333333333,126.07777777777775,14.54,32.7,0,26126.0,3546633.352,26222.2
2024-06-23 08:00:00+00:00,115.32,-32.395546874999994,4.07,0.4555555555555555,3.335555555555556,0.0,1010.7211111111112,20.216666666666665,45.14444444444444,130.53333333333333,16.37,29.42,0,26849.7,3681405.141,27753.7
2024-06-23 09:00:00+00:00,101.485,-13.6814453125,1.6,0.9111111111111112,3.4166666666666665,0.0,1010.662222222222,20.81111111111111,42.64444444444444,133.82222222222222,20.34,15.82,0,27337.85,3753039.753,27916.7
2024-06-23 10:00:00+00:00,67.25093749999999,-36.0,1.18,1.311111111111111,3.525555555555556,0.0,1010.6333333333332,21.133333333333333,41.71111111111111,132.95555555555555,20.34,14.35,0,27246.1,3783531.844,27782.5
2024-06-23 11:00:00+00:00,161.27596875,-20.91,0.44,1.933333333333333,3.415555555555556,0.0,1010.5188888888888,21.41944444444444,42.53333333333333,118.67222222222222,20.34,14.35,0,27599.91,3818392.58,27889.8
2024-06-23 12:00:00+00:00,173.9374375,-20.177059375,0.09,1.9666666666666663,3.268666666666667,0.0,1010.411111111111,21.65755555555556,41.24,119.85333333333332,22.87,16.22,0,27934.73,3859122.131,28133.2
2024-06-23 13:00:00+00:00,113.478,-20.84437871093749,1.74,2.011111111111111,3.088888888888889,0.0,1010.3788888888888,21.83222222222222,40.766666666666666,132.17777777777778,20.34,14.04,0,28185.97,3921179.469,28240.9
2024-06-23 14:00:00+00:00,78.10625,-29.06776787109375,4.99,2.211111111111111,2.898888888888889,0.0,1010.24,21.767777777777777,40.322222222222216,155.63333333333333,20.34,15.67,0,28360.15,4003639.747,28449.800000000003
2024-06-23 15:00:00+00:00,81.631640625,-27.475,25.73,2.355555555555555,2.92,0.0,1010.2877777777778,21.23333333333333,41.91111111111111,157.52222222222224,16.37,22.87,0,28188.67,4066065.7,28499.800000000003
2024-06-23 16:00:00+00:00,46.09605625,-23.366675,36.83,2.577777777777777,2.468888888888889,0.0,1010.4177777777778,20.842222222222222,43.9,166.36666666666667,23.58,21.0,0,27960.0,4128217.446,28272.1
2024-06-23 17:00:00+00:00,47.78785,-17.4270953125,36.53,2.8222222222222224,2.2,0.0,1010.5544444444444,20.016666666666666,46.65555555555556,169.48888888888888,22.18,21.5,0,27516.51,4124055.608,28003.1
2024-06-23 18:00:00+00:00,42.138,-17.54753720703125,34.44,4.066666666666666,1.8311111111111111,0.0,1010.8044444444444,18.756666666666664,53.51111111111111,187.3222222222222,22.18,18.9,0,26637.08,3973362.939,26959.4
2024-06-23 19:00:00+00:00,42.63175,-27.66787316894532,31.91,5.111111111111112,1.4244444444444444,0.0,1011.1166666666668,17.209999999999997,61.34444444444444,189.7888888888889,22.18,20.5,0,27267.95,4130737.492,26895.9
2024-06-23 20:00:00+00:00,41.068484375,-33.623325,29.14,5.944444444444445,1.27,0.0,1011.311111111111,16.054444444444446,66.78888888888888,220.4333333333333,30.0,26.07,0,26481.47,4024806.216,26704.1
