,datetime,Up,Down,sp,cloud_amount,wind_speed,precipitation_amount,pressure,air_temperature,relative_humidity,wind_direction,date,Down_Cap,Up_Cap,is_public_holiday,electricity_consumption,electricity_consumption_Finnish_networks,electricity_consumption_forecast
2413,2024-09-29 11:00:00+00:00,21.8700008392334,-25.377500534057617,-0.49,4.488888888888889,4.4688888888888885,0.0933333333333333,1011.0666666666668,9.652222222222225,61.9,264.35555555555555,2024-09-29,9.55,15.98,0,33042.51,4636029.107,32026.8
2414,2024-09-29 12:00:00+00:00,5.0,-32.400001525878906,-0.44,4.911111111111111,4.489999999999999,0.0133333333333333,1011.7544444444444,9.662222222222224,61.35555555555555,266.2,2024-09-29,10.14,15.0,0,33082.16,4641924.837,32130.8
2415,2024-09-29 13:00:00+00:00,38.7599983215332,-27.029998779296875,0.0,3.077777777777777,4.332,0.0133333333333333,1012.52,9.646666666666668,60.38888888888889,265.90444444444444,2024-09-29,8.77,15.98,0,33055.98,4718555.545,32261.5
2416,2024-09-29 14:00:00+00:00,40.692501068115234,-14.989999771118164,5.19,2.6333333333333333,4.212222222222222,0.0133333333333333,1013.3711111111112,9.217777777777778,63.266666666666666,265.1555555555555,2024-09-29,8.0,10.0,0,33259.36,4873862.738,32452.5
2417,2024-09-29 15:00:00+00:00,27.207500457763672,-13.127500534057615,10.92,1.6,3.716666666666667,0.0,1014.2899999999998,8.306666666666667,67.4,264.85555555555555,2024-09-29,8.0,9.13,0,34101.12,5115494.607,32756.9
2418,2024-09-29 16:00:00+00:00,25.350000381469727,-10.119999885559082,13.39,1.9444444444444444,3.2,0.0,1015.3188888888888,7.2444444444444445,73.25555555555555,262.44444444444446,2024-09-29,8.06,13.77,0,35548.48,5495783.099,33351.8
2419,2024-09-29 17:00:00+00:00,25.0,-18.46999931335449,12.86,1.9111111111111112,2.94,0.0,1016.3122222222222,6.471111111111112,75.9,263.3666666666666,2024-09-29,8.01,15.16,0,35074.14,5457585.578,33483.3
2420,2024-09-29 18:00:00+00:00,25.0,-17.38749885559082,10.97,0.8444444444444444,3.1822222222222223,0.0,1017.1855555555557,6.085555555555556,75.78888888888888,267.9555555555555,2024-09-29,8.0,15.16,0,33719.26,5117421.575,32845.5
2421,2024-09-29 19:00:00+00:00,25.0,-14.844999313354492,11.34,0.9444444444444444,3.106666666666667,0.0,1018.0133333333334,5.568888888888889,78.05555555555556,266.8777777777778,2024-09-29,8.0,13.77,0,33906.22,5131241.561,32868.0
2422,2024-09-29 20:00:00+00:00,24.96999931335449,-15.377500534057615,10.1,0.6888888888888888,3.102222222222222,0.0666666666666666,1018.7911111111111,5.058888888888889,80.23333333333333,263.0,2024-09-29,8.0,9.0,0,32909.86,4959864.931,32166.1
2423,2024-09-29 21:00:00+00:00,24.96999931335449,-19.51000022888184,10.81,0.4888888888888889,2.972222222222222,0.0,1019.48,4.517777777777778,82.03333333333333,256.47777777777776,2024-09-29,8.0,10.96,0,31948.81,4684661.886,31367.0
2424,2024-09-29 22:00:00+00:00,121.67000579833984,-19.246665954589844,14.94,0.6333333333333333,2.8744444444444444,0.0,1020.19,4.121111111111111,83.85555555555555,259.27777777777777,2024-09-30,9.15,11.4,0,31203.18,4458195.122,30573.1
2425,2024-09-29 23:00:00+00:00,105.86500549316406,-14.27500057220459,11.36,0.7444444444444446,2.811111111111111,0.0,1020.9055555555556,3.601111111111111,86.45555555555555,263.5777777777778,2024-09-30,7.5,9.0,0,31074.370000000003,4378843.883,30257.4
2426,2024-09-30 00:00:00+00:00,27.38999938964844,-10.720000267028809,8.4,0.9111111111111112,2.563333333333333,0.0,1021.7122222222222,3.025555555555556,88.71111111111112,258.9555555555555,2024-09-30,16.37,9.0,0,31063.95,4384981.672,30044.2
2427,2024-09-30 01:00:00+00:00,48.11000061035156,-25.43000221252441,5.53,0.7555555555555554,2.583333333333333,0.02,1022.4477777777778,2.557777777777778,89.26666666666667,257.77777777777777,2024-09-30,17.93,8.0,0,31528.39,4448064.531,30047.9
2428,2024-09-30 02:00:00+00:00,36.34999847412109,-26.559999465942383,9.02,0.2555555555555555,2.381111111111111,0.0,1023.2633333333334,1.991111111111111,91.5,239.88888888888889,2024-09-30,12.92,10.0,0,32960.3,4707377.888,30822.5
2429,2024-09-30 03:00:00+00:00,65.97333526611328,-11.346667289733888,42.16,0.1444444444444444,2.0077777777777777,0.0,1024.0566666666666,1.4411111111111112,93.13333333333334,233.3,2024-09-30,15.98,18.0,0,35310.3,5389003.815,33087.3
2430,2024-09-30 04:00:00+00:00,123.61000061035156,-19.30500030517578,104.04,0.1222222222222222,2.057777777777777,0.0,1024.8755555555556,1.1833333333333331,94.1,226.68888888888887,2024-09-30,13.58,23.0,0,35898.46,5736130.216,34361.100000000006
2431,2024-09-30 05:00:00+00:00,221.0399932861328,-20.38500022888184,220.04,0.0444444444444444,2.2066666666666666,0.0,1025.5877777777778,1.918888888888889,92.15555555555557,236.7111111111111,2024-09-30,14.0,23.5,0,36429.09,5895595.834,35053.6
2432,2024-09-30 06:00:00+00:00,204.7533416748047,-20.38500022888184,223.62,0.1888888888888888,2.187777777777778,0.0,1026.2022222222222,4.155555555555556,84.76666666666667,240.22222222222223,2024-09-30,8.74,22.2,0,36208.65,5874496.105,35718.0
2433,2024-09-30 07:00:00+00:00,169.5,-19.732500076293945,159.93,0.1555555555555555,2.331111111111112,0.0,1026.9233333333334,6.451111111111112,74.53333333333333,250.4955555555556,2024-09-30,11.4,15.4,0,35012.56,5672899.399,35862.5
2434,2024-09-30 08:00:00+00:00,124.21334075927734,-12.279999732971191,95.05,0.4555555555555555,2.898888888888889,0.0,1027.5422222222223,8.266666666666667,62.06666666666667,264.6555555555555,2024-09-30,10.96,16.0,0,34786.33,5562443.93,35928.1
2435,2024-09-30 09:00:00+00:00,46.0,-19.84749984741211,62.8,0.8333333333333334,3.4522222222222223,0.0,1028.1166666666666,9.163333333333334,55.91111111111111,272.84444444444443,2024-09-30,10.96,14.0,0,34380.26,5468441.583,35935.1
2436,2024-09-30 10:00:00+00:00,46.0,-19.692501068115234,45.06,1.0444444444444445,3.7266666666666666,0.0,1028.5944444444444,9.791111111111112,51.1,264.5,2024-09-30,12.36,15.4,0,34014.46,5357415.289,35331.5
2437,2024-09-30 11:00:00+00:00,126.66999816894533,-25.462501525878903,42.21,0.5222222222222223,3.604444444444445,0.0,1028.902222222222,10.065555555555555,48.54444444444445,260.46666666666664,2024-09-30,12.87,15.4,0,33556.020000000004,5232943.445,34915.4
2438,2024-09-30 12:00:00+00:00,126.66999816894533,-13.082499504089355,61.02,0.6333333333333333,3.4677777777777776,0.0,1029.078888888889,10.27888888888889,47.13333333333333,260.27777777777777,2024-09-30,12.6,15.4,0,33440.2,5153203.497,34794.9
2439,2024-09-30 13:00:00+00:00,160.9499969482422,-21.82250022888184,112.62,0.5222222222222223,3.1444444444444444,0.0,1029.0833333333333,10.205555555555556,46.62222222222222,258.1,2024-09-30,10.96,18.0,0,33400.04,5145099.386,34801.5
2440,2024-09-30 14:00:00+00:00,160.9499969482422,-25.63999938964844,159.95,0.6555555555555554,2.6566666666666667,0.0,1029.2088888888889,9.634444444444446,49.96666666666666,250.06666666666663,2024-09-30,11.16,15.03,0,33233.68,5183685.963,34908.3
2441,2024-09-30 15:00:00+00:00,205.8300018310547,-25.59000015258789,180.83,0.2777777777777778,1.9144444444444448,0.0,1029.3877777777775,7.637777777777777,63.16666666666666,246.4222222222222,2024-09-30,10.96,15.4,0,33512.89,5309678.654,34984.8
2442,2024-09-30 16:00:00+00:00,53.15499877929688,-34.04499816894531,196.71,0.0,1.4913333333333334,0.0,1029.6966666666667,4.938888888888888,77.80666666666666,150.7288888888889,2024-09-30,11.16,15.0,0,35122.92,5718015.827,35631.2
2443,2024-09-30 17:00:00+00:00,53.15499877929688,-21.565000534057617,41.67,0.0,1.5344444444444445,0.0,1029.9766666666667,3.562222222222222,85.27777777777779,148.58888888888887,2024-09-30,12.92,17.0,0,36135.08,5852732.454,35902.399999999994
2444,2024-09-30 18:00:00+00:00,66.59667205810547,-22.864999771118164,9.47,0.1222222222222222,1.663333333333333,0.0,1030.11,2.791111111111112,89.17777777777776,138.95555555555555,2024-09-30,15.82,12.0,0,35684.0,5597711.699,34665.9
2445,2024-09-30 19:00:00+00:00,122.71499633789062,-16.565000534057617,4.19,0.2888888888888888,1.832222222222222,0.0,1030.1844444444444,2.352222222222222,89.86666666666666,128.0,2024-09-30,22.0,12.5,0,35864.619999999995,5603790.268,34094.2
2446,2024-09-30 20:00:00+00:00,40.55666732788086,-18.74250030517578,2.03,0.1444444444444444,1.8766666666666665,0.0,1030.201111111111,2.0955555555555554,89.4888888888889,139.5111111111111,2024-09-30,24.0,11.16,0,34468.57,5362647.482,33259.5
2447,2024-09-30 21:00:00+00:00,107.586669921875,-33.18000030517578,0.0,0.3444444444444444,2.0588888888888888,0.0,1030.151111111111,1.8844444444444444,90.68888888888888,138.3111111111111,2024-09-30,25.1,12.92,0,33549.34,5076395.384,32544.1
2448,2024-09-30 22:00:00+00:00,19.24333381652832,-11.225000381469728,0.01,1.277777777777778,1.89,0.0,1030.0722222222223,1.742222222222222,90.53333333333332,116.65555555555557,2024-10-01,27.0,14.0,0,32623.31,4847472.419,31887.8
2449,2024-09-30 23:00:00+00:00,4.570000171661377,-23.314998626708984,0.01,2.611111111111111,1.6766666666666667,0.0,1029.882222222222,1.903333333333333,91.12222222222222,118.9777777777778,2024-10-01,18.2,10.0,0,32495.23,4728975.394,31486.6
2450,2024-10-01 00:00:00+00:00,33.76666641235352,-28.30500030517578,0.0,2.444444444444444,1.8522222222222224,0.0,1029.6655555555556,1.9533333333333327,91.88888888888889,123.93333333333334,2024-10-01,14.8,10.59,0,32224.24,4658940.2,31232.0
2451,2024-10-01 01:00:00+00:00,38.76250076293945,-5.0,0.0,2.088888888888889,1.9855555555555555,0.0,1029.4922222222222,1.9077777777777776,91.9,133.63333333333333,2024-10-01,14.8,10.59,0,32422.04,4671930.819,31369.1
2452,2024-10-01 02:00:00+00:00,45.845001220703125,-19.20499992370605,0.01,3.344444444444444,2.26,0.0,1029.2388888888888,2.017777777777778,91.64444444444445,118.33333333333331,2024-10-01,14.8,10.59,0,33775.520000000004,4921318.954,32184.0
2453,2024-10-01 03:00:00+00:00,92.46749877929688,-29.395000457763672,2.97,3.1444444444444444,2.488888888888889,0.0,1028.98,2.1733333333333333,91.3,120.33333333333331,2024-10-01,14.54,17.21,0,36918.64,5610662.231,33527.2
2454,2024-10-01 04:00:00+00:00,187.24249267578125,-7.895000457763672,5.47,4.133333333333334,2.54,0.0,1028.7377777777776,2.494444444444445,91.13333333333334,117.87777777777777,2024-10-01,11.0,15.0,0,38148.5,5969318.11,35164.2
2455,2024-10-01 05:00:00+00:00,41.44499969482422,-19.65749931335449,12.95,2.555555555555556,2.3833333333333333,0.0,1028.6055555555554,3.121111111111111,90.44444444444444,111.62222222222222,2024-10-01,11.0,16.22,0,39161.53,6123768.385,36016.4
2456,2024-10-01 06:00:00+00:00,25.375,-14.322500228881836,16.7,2.8,2.641111111111111,0.0,1028.4488888888889,5.243333333333333,85.41111111111111,119.2,2024-10-01,11.0,18.1,0,39175.03,6093947.253,36483.9
2457,2024-10-01 07:00:00+00:00,106.02999877929688,-12.959999084472656,20.08,3.0222222222222226,2.807777777777778,0.0,1028.2066666666667,7.577777777777778,76.7,132.85555555555555,2024-10-01,11.0,13.76,0,38361.33,5918989.874,36552.4
2458,2024-10-01 08:00:00+00:00,81.50333404541016,-7.076666355133057,29.6,3.2222222222222223,3.103333333333333,0.0,1027.9066666666668,9.515555555555554,68.1,149.03333333333333,2024-10-01,10.72,12.5,0,37433.880000000005,5756126.592,36488.0
2459,2024-10-01 09:00:00+00:00,129.75,-2.812500238418579,25.0,2.6,3.7544444444444447,0.0,1027.4922222222222,10.72888888888889,60.96666666666667,172.75555555555553,2024-10-01,10.72,12.47,0,36952.62,5652543.617,36355.3
2460,2024-10-01 10:00:00+00:00,35.52666473388672,-4.197500228881836,20.09,2.355555555555555,3.806666666666666,0.0,1026.9244444444444,10.943333333333332,59.12222222222222,169.18888888888887,2024-10-01,11.0,11.06,0,36142.53,5508137.414,35991.6
2461,2024-10-01 11:00:00+00:00,73.0433349609375,-1.1466666460037231,26.59,2.933333333333333,3.517777777777778,0.0,1026.2588888888888,11.08888888888889,58.25555555555555,169.44444444444443,2024-10-01,10.72,12.47,0,35759.15,5411946.711,35585.2
2462,2024-10-01 12:00:00+00:00,72.41000366210938,-1.534999966621399,34.96,3.1,3.472222222222222,0.0,1025.5644444444445,11.13888888888889,56.8,157.16666666666663,2024-10-01,10.5,11.06,0,35554.84,5361479.976,35494.0
2463,2024-10-01 13:00:00+00:00,192.3950042724609,20.729999542236328,39.71,2.2777777777777777,3.341111111111111,0.0,1024.8555555555554,10.77,58.16666666666666,147.74444444444444,2024-10-01,10.0,12.0,0,35296.92,5377746.705,35499.3
2464,2024-10-01 14:00:00+00:00,254.30999755859372,28.339998245239254,78.81,1.944444444444444,3.052222222222222,0.0,1024.3277777777778,10.16111111111111,61.08888888888888,142.93333333333334,2024-10-01,10.72,12.47,0,34695.79,5412067.997,35441.4
2465,2024-10-01 15:00:00+00:00,294.8275146484375,57.51250457763672,120.41,2.5444444444444443,2.391111111111111,0.0,1024.111111111111,8.617777777777777,68.81111111111112,131.65555555555554,2024-10-01,10.72,14.35,0,34691.3,5461779.031,35345.4
2466,2024-10-01 16:00:00+00:00,470.0699768066406,44.07499694824219,249.99,3.9555555555555553,2.125555555555556,0.0,1024.0077777777778,6.717777777777778,78.15555555555555,119.5,2024-10-01,10.0,16.22,0,35490.39,5785381.351,36218.8
2467,2024-10-01 17:00:00+00:00,358.086669921875,74.1300048828125,292.22,4.533333333333333,1.9633333333333327,0.0,1023.8344444444444,5.857777777777779,81.32222222222222,112.7,2024-10-01,10.0,14.35,0,35310.83,5727935.78,36464.9
2468,2024-10-01 18:00:00+00:00,226.7700042724609,37.17000198364258,165.15,4.833333333333333,2.08,0.0,1023.58,5.302222222222222,83.48888888888888,104.73333333333332,2024-10-01,10.72,12.47,0,34068.59,5373947.92,35244.0
2469,2024-10-01 19:00:00+00:00,267.0799865722656,19.280000686645508,107.83,4.888888888888888,2.353333333333333,0.0,1023.2955555555556,5.173333333333333,82.23333333333333,101.48888888888888,2024-10-01,23.58,10.5,0,33922.73,5353074.317,34783.3
2470,2024-10-01 20:00:00+00:00,116.37000274658205,16.267499923706055,93.8,4.933333333333334,2.391111111111111,0.0,1023.0855555555556,4.743333333333334,82.23333333333333,98.07777777777775,2024-10-01,25.0,10.32,0,32803.93,5116217.663,33920.7
2471,2024-10-01 21:00:00+00:00,230.1699981689453,20.47333335876465,78.57,5.388888888888888,2.6122222222222224,0.0,1022.6255555555556,4.638888888888888,81.61111111111111,96.78888888888888,2024-10-01,21.17,10.74,0,31841.05,4828159.272,33730.3
2472,2024-10-01 22:00:00+00:00,261.3949890136719,22.645000457763672,86.25,5.566666666666666,2.521111111111112,0.0,1022.318888888889,4.274444444444445,82.23333333333333,92.2222222222222,2024-10-02,12.0,13.3,0,30926.77,4577653.042,33099.7
2473,2024-10-01 23:00:00+00:00,105.6100082397461,-0.6100000143051147,99.86,6.155555555555555,2.455555555555556,0.0,1021.8333333333334,3.945555555555556,81.71111111111112,89.58888888888889,2024-10-02,10.0,8.0,0,30580.05,4446186.171,32592.0
2474,2024-10-02 00:00:00+00:00,105.6100082397461,2.815000057220459,99.02,5.933333333333334,2.552222222222222,0.0066666666666666,1021.2055555555556,3.7711111111111113,84.02222222222221,94.4111111111111,2024-10-02,9.0,8.0,0,30418.81,4396580.939,32356.3
2475,2024-10-02 01:00:00+00:00,105.6100082397461,-4.642499923706055,79.69,6.6,2.551111111111111,0.0,1020.5533333333332,3.6777777777777776,85.37777777777778,92.42222222222222,2024-10-02,9.0,8.0,0,30377.06,4457477.263,32363.8
2476,2024-10-02 02:00:00+00:00,105.6100082397461,-7.414999961853027,84.4,6.333333333333333,2.5877777777777777,0.0,1019.9477777777778,3.535555555555556,86.5,109.47777777777776,2024-10-02,12.0,8.0,0,31547.56,4698077.465,33033.0
2477,2024-10-02 03:00:00+00:00,392.177490234375,154.82000732421875,325.06,6.444444444444445,2.447777777777778,0.0,1019.63,3.4044444444444446,87.65555555555557,105.77777777777776,2024-10-02,19.9,20.0,0,33442.65,5310321.998,35361.2
2478,2024-10-02 04:00:00+00:00,512.344970703125,63.619998931884766,484.0,6.366666666666666,2.481111111111111,0.0066666666666666,1019.3477777777778,3.53,85.94444444444444,95.81111111111112,2024-10-02,22.18,25.0,0,34011.33,5667180.963,36938.0
2479,2024-10-02 05:00:00+00:00,545.97998046875,15.022500038146973,499.93,5.766666666666667,2.871111111111111,0.0,1019.2,3.6077777777777778,85.4,97.45555555555556,2024-10-02,24.0,28.18,0,34374.12,5789580.94,37608.9
2480,2024-10-02 06:00:00+00:00,507.9966735839844,15.06999969482422,500.08,5.255555555555556,2.756666666666667,0.0,1019.0677777777778,4.285555555555556,85.44444444444444,85.54444444444444,2024-10-02,16.37,25.0,0,34918.740000000005,5854388.785,38038.9
2481,2024-10-02 07:00:00+00:00,500.0,131.4149932861328,498.97,5.888888888888888,2.816666666666667,0.0533333333333333,1018.8655555555556,5.471111111111111,84.06666666666666,97.3,2024-10-02,11.56,20.0,0,35105.94,5804795.816,38045.3
2482,2024-10-02 08:00:00+00:00,376.9800109863281,18.285001754760746,400.08,5.566666666666666,2.938888888888889,0.1066666666666666,1018.5666666666668,6.567777777777778,81.08888888888889,71.5111111111111,2024-10-02,12.0,39.31,0,35080.32,5749122.871,37023.2
2483,2024-10-02 09:00:00+00:00,376.9800109863281,17.67500114440918,347.9,5.344444444444445,3.044222222222222,0.0933333333333333,1018.1124444444443,7.218,78.5911111111111,61.51333333333333,2024-10-02,10.72,47.86,0,35254.49,5683531.136,37112.8
2484,2024-10-02 10:00:00+00:00,376.9800109863281,15.787500381469728,347.93,5.2444444444444445,2.898888888888889,0.0933333333333333,1017.6044444444444,7.739999999999999,74.68888888888888,61.77777777777778,2024-10-02,9.15,22.18,0,34666.380000000005,5557794.394,36644.6
2485,2024-10-02 11:00:00+00:00,364.086669921875,61.244998931884766,216.35,5.733333333333333,2.9922222222222223,0.0933333333333333,1017.1411111111112,8.226666666666667,69.06666666666666,81.18888888888888,2024-10-02,6.9,40.44,0,34680.42,5476114.199,36097.3
2486,2024-10-02 12:00:00+00:00,222.91000366210935,56.375,200.09,5.455555555555555,2.901111111111111,0.0666666666666666,1016.6655555555556,8.384444444444444,68.17777777777778,72.44444444444443,2024-10-02,10.0,54.51,0,34545.67,5417070.42,35645.6
2487,2024-10-02 13:00:00+00:00,231.88999938964844,126.60333251953124,160.09,5.755555555555556,3.031111111111111,0.0466666666666666,1016.2833333333332,8.334444444444445,69.75555555555556,88.7111111111111,2024-10-02,9.15,55.06,0,34595.62,5450465.713,35604.1
2488,2024-10-02 14:00:00+00:00,174.77000427246094,126.60333251953124,168.64,5.811111111111112,2.9633333333333334,0.1,1016.12,8.002222222222223,72.2,87.46666666666667,2024-10-02,9.98,64.12,0,34621.86,5524719.08,35584.6
2489,2024-10-02 15:00:00+00:00,238.3199920654297,167.7066650390625,220.05,6.388888888888888,3.0202222222222224,0.1,1016.1237777777776,7.077777777777778,79.0488888888889,81.44444444444444,2024-10-02,6.75,126.61,0,35096.53,5615628.196,35873.7
2490,2024-10-02 16:00:00+00:00,387.8475036621094,251.5500030517578,250.07,6.644444444444445,2.904444444444444,0.0599999999999999,1016.2233333333334,6.405555555555555,84.23333333333333,106.0,2024-10-02,6.75,163.86,0,35975.090000000004,5906747.608,36689.5
2491,2024-10-02 17:00:00+00:00,359.0833435058594,251.5500030517578,250.0,6.655555555555555,2.8788888888888886,0.18,1016.3188888888888,5.94,87.08888888888889,104.04444444444444,2024-10-02,6.75,150.37,0,35314.95,5791310.795,37230.0
2492,2024-10-02 18:00:00+00:00,165.00999450683594,45.47749710083008,155.82,6.688888888888888,2.902222222222222,0.1,1016.3988888888888,5.656666666666667,87.22222222222223,97.61111111111111,2024-10-02,6.0,97.94,0,34149.33,5451705.285,36338.1
2493,2024-10-02 19:00:00+00:00,298.5175170898437,254.7100067138672,127.08,6.911111111111111,3.05,0.0866666666666666,1016.3922222222222,5.325555555555555,87.36666666666666,84.96666666666667,2024-10-02,9.98,75.6,0,34449.700000000004,5418695.132,35845.9
2494,2024-10-02 20:00:00+00:00,350.79998779296875,101.07249450683594,106.45,6.044444444444445,2.77,0.0866666666666666,1016.3511111111112,4.976666666666668,88.38888888888889,124.93333333333334,2024-10-02,9.15,36.3,0,33283.75,5194421.945,35159.8
2495,2024-10-02 21:00:00+00:00,350.79998779296875,15.823333740234377,85.0,4.755555555555556,2.472222222222222,0.0266666666666666,1016.2277777777778,4.498888888888889,90.1,147.37777777777777,2024-10-02,6.0,18.36,0,32462.35,4905740.592,33473.2
2496,2024-10-02 22:00:00+00:00,345.5400085449219,14.087499618530272,105.36,3.444444444444444,2.337777777777778,0.0133333333333333,1016.2111111111112,3.953333333333333,92.88888888888889,232.0,2024-10-03,9.98,18.36,0,23650.6,4653276.026,32240.0
2497,2024-10-02 23:00:00+00:00,307.739990234375,13.3774995803833,99.99,3.7688888888888887,2.451111111111111,0.0,1016.2862222222222,3.678888888888889,93.76666666666668,248.95777777777772,2024-10-03,9.15,17.96,0,31183.13,4548457.743,31697.1
2498,2024-10-03 00:00:00+00:00,279.1333312988281,15.04333209991455,82.9,4.2444444444444445,2.47,0.0,1016.3455555555556,3.5055555555555555,93.36666666666666,268.22222222222223,2024-10-03,6.9,14.54,0,30977.32,4517902.165,31518.8
2499,2024-10-03 01:00:00+00:00,147.2100067138672,11.897500038146973,82.9,3.577777777777777,2.58,0.0,1016.3966666666668,3.0933333333333337,94.2222222222222,267.9111111111111,2024-10-03,9.15,17.96,0,31416.19,4531726.598,31434.3
2500,2024-10-03 02:00:00+00:00,147.2100067138672,24.612499237060547,123.97,4.477777777777778,2.606666666666667,0.0,1016.5066666666668,3.037777777777778,93.95555555555556,291.44444444444446,2024-10-03,6.9,14.54,0,32387.84,4759990.538,32023.6
2501,2024-10-03 03:00:00+00:00,322.0375061035156,416.6700134277344,216.63,5.877777777777778,2.7777777777777777,0.0,1016.74,3.0733333333333333,95.41111111111113,252.97777777777776,2024-10-03,11.79,191.0,0,34286.36,5380761.769,33900.6
2502,2024-10-03 04:00:00+00:00,325.2749938964844,43.77999877929688,250.07,7.455555555555555,2.556666666666666,0.0,1016.9922222222224,3.33,96.1888888888889,260.6555555555556,2024-10-03,14.54,277.0,0,35302.41,5745241.23,35601.3
2503,2024-10-03 05:00:00+00:00,347.2266845703125,162.7550048828125,300.02,6.533333333333333,2.6166666666666667,0.0,1017.39,3.697777777777778,95.05555555555556,251.1,2024-10-03,16.37,286.56,0,36096.23,5872537.112,36308.5
2504,2024-10-03 06:00:00+00:00,357.04998779296875,35.04499816894531,344.93,5.977777777777778,2.7577777777777777,0.0,1017.74,4.497777777777778,92.16666666666669,228.68888888888887,2024-10-03,16.37,286.65,0,36230.12,5893802.301,36732.1
2505,2024-10-03 07:00:00+00:00,336.02667236328125,61.970001220703125,250.08,4.555555555555555,2.7944444444444443,0.0,1018.0355555555556,5.61,87.6,239.5111111111111,2024-10-03,11.56,221.55,0,35945.850000000006,5788458.428,36685.6
2506,2024-10-03 08:00:00+00:00,216.2550048828125,44.21749877929688,250.07,2.511111111111111,2.7144444444444447,0.0,1018.2311111111112,7.010000000000001,80.17777777777778,222.6222222222222,2024-10-03,11.0,217.0,0,35167.73,5665324.659,36823.5
2507,2024-10-03 09:00:00+00:00,314.07000732421875,74.18499755859375,249.92,2.2,2.8344444444444443,0.0,1018.4022222222222,8.175555555555556,73.21111111111112,200.24444444444444,2024-10-03,10.72,191.49,0,34091.59,5542582.346,36698.6
2508,2024-10-03 10:00:00+00:00,270.5600280761719,22.34499931335449,249.91,2.2444444444444445,3.021111111111111,0.0,1018.5288888888888,8.889999999999999,66.93333333333334,187.03333333333333,2024-10-03,11.0,185.77,0,33554.55,5376963.902,36387.5
2509,2024-10-03 11:00:00+00:00,270.5600280761719,53.36333084106445,151.09,2.6777777777777776,3.0077777777777777,0.0,1018.6333333333332,9.346666666666666,63.45555555555556,217.0222222222222,2024-10-03,11.5,150.43,0,33525.63,5291800.779,36112.2
2510,2024-10-03 12:00:00+00:00,336.44000244140625,28.040000915527344,216.62,3.4,2.8822222222222225,0.0,1018.5833333333334,9.575555555555557,62.03333333333333,229.5555555555556,2024-10-03,12.0,146.0,0,33445.45,5206035.401,35709.2
2511,2024-10-03 13:00:00+00:00,336.44000244140625,107.49250793457033,220.02,2.7555555555555555,2.665555555555556,0.0,1018.6044444444444,9.412222222222224,62.67777777777778,204.9222222222222,2024-10-03,11.0,115.63,0,33681.15,5214837.591,35536.1
2512,2024-10-03 14:00:00+00:00,391.510009765625,39.875,204.8,2.82,2.5364444444444443,0.0,1018.6144444444444,8.950444444444445,64.52,237.0088888888889,2024-10-03,11.0,122.47,0,34140.96,5291744.242,35461.2
2513,2024-10-03 15:00:00+00:00,385.7774658203125,49.70000076293945,220.04,2.688888888888889,2.0966666666666667,0.0,1018.7455555555556,7.531111111111111,72.18888888888888,203.9,2024-10-03,11.5,163.0,0,34616.99,5421382.332,35651.2
2514,2024-10-03 16:00:00+00:00,350.50750732421875,49.70000076293945,220.05,3.055555555555556,1.7244444444444444,0.0,1019.0977777777777,5.838888888888889,80.71111111111112,175.3111111111111,2024-10-03,13.0,188.81,0,36060.02,5820026.124,36448.1
2515,2024-10-03 17:00:00+00:00,244.9199981689453,24.11750030517578,214.97,2.3,1.587777777777778,0.0,1019.3922222222222,4.561111111111112,86.77777777777777,134.6222222222222,2024-10-03,13.96,186.13,0,36236.18,5809052.416,36715.9
2516,2024-10-03 18:00:00+00:00,216.9466552734375,29.13249969482422,151.02,1.6444444444444446,1.63,0.0,1019.4966666666668,3.616666666666666,90.58888888888887,154.06666666666666,2024-10-03,11.56,99.87,0,34982.64,5515180.936,35824.3
2517,2024-10-03 19:00:00+00:00,216.9466552734375,16.600000381469727,110.96,1.6111111111111112,1.81,0.0,1019.3966666666666,3.08,93.05555555555556,160.74444444444444,2024-10-03,16.37,75.91,0,35548.28,5512939.791,35387.7
2518,2024-10-03 20:00:00+00:00,160.44500732421875,18.755001068115234,49.88,1.3666666666666667,1.7433333333333332,0.0,1019.4233333333334,2.68,94.5,149.85555555555553,2024-10-03,13.96,49.74,0,34991.0,5374938.736,34531.5
2519,2024-10-03 21:00:00+00:00,196.47000122070312,13.475000381469728,34.95,1.5111111111111108,1.6933333333333331,0.0,1019.3444444444444,2.278888888888889,95.62222222222222,129.94444444444443,2024-10-03,14.54,17.96,0,34359.06,5087245.716,33459.9
2520,2024-10-03 22:00:00+00:00,164.5225067138672,-3.7699999809265137,42.01,1.7666666666666666,1.7077777777777776,0.0,1019.1755555555555,2.0644444444444443,95.5888888888889,108.48888888888888,2024-10-04,13.96,13.96,0,34108.95,4881573.273,32437.8
2521,2024-10-03 23:00:00+00:00,155.05999755859375,-2.5949997901916504,32.0,1.5888888888888888,1.721111111111111,0.0,1018.9466666666668,1.7066666666666668,95.87777777777778,102.58888888888887,2024-10-04,12.0,10.72,0,33865.57,4810365.046,31781.9
2522,2024-10-04 00:00:00+00:00,92.086669921875,-2.756666898727417,25.62,1.922222222222222,1.611111111111111,0.0,1018.5877777777775,1.3299999999999998,96.37777777777777,121.93333333333334,2024-10-04,12.0,10.0,0,34017.14,4791161.833,31628.5
