seed,arm,metric,target_x,target_y,lag_hours_y_after_x,observed_value,scenario_value,difference,n_observed_pairs,n_scenario_pairs
3,own_pooled__empirical,spearman_rho,day_ahead_price,capacity_price,1,0.37191554000304194,0.36218489555863204,-0.009730644444409908,4853,485300
3,own_pooled__empirical,spearman_rho,day_ahead_price,activation_volume,0,-0.14447317533750653,-0.10013782478909909,0.04433535054840744,5064,506400
3,own_pooled__empirical,spearman_rho,day_ahead_price,activation_volume,1,-0.18818550289917593,-0.12944742917911378,0.05873807372006215,4853,485300
3,own_pooled__empirical,spearman_rho,day_ahead_price,activation_price,0,0.6047034386466197,0.3988545251233267,-0.205848913523293,4758,506400
3,own_pooled__empirical,spearman_rho,day_ahead_price,activation_price,1,0.5608576248905536,0.3619162597313348,-0.19894136515921879,4552,485300
3,own_pooled__empirical,spearman_rho,capacity_price,activation_volume,0,-0.04987933514061485,-0.029682037056487608,0.020197298084127242,5064,506400
3,own_pooled__empirical,spearman_rho,capacity_price,activation_volume,1,-0.04571657867105762,-0.04099179165439141,0.004724787016666211,4853,485300
3,own_pooled__empirical,spearman_rho,capacity_price,activation_price,0,0.2959448492751495,0.2184070290218381,-0.07753782025331143,4758,506400
3,own_pooled__empirical,spearman_rho,capacity_price,activation_price,1,0.2725683509800638,0.1981159978423266,-0.07445235313773721,4552,485300
3,own_pooled__empirical,spearman_rho,activation_volume,activation_price,0,0.19322489565029485,0.3002049989837952,0.10698010333350036,4758,506400
3,own_pooled__empirical,spearman_rho,activation_volume,activation_price,1,0.0510816303376622,0.1079498487075451,0.05686821836988291,4552,485300
3,own_pooled__empirical,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384151,0.9186387592915813,-0.017745650646833755,4853,485300
3,own_pooled__empirical,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7717388353514898,-0.011539269405648422,4853,485300
3,own_pooled__empirical,spearman_rho,activation_volume,activation_volume,1,0.46886524499604004,0.4123585151997848,-0.05650672979625526,4853,485300
3,own_pooled__empirical,spearman_rho,activation_price,activation_price,1,0.6420283903589196,0.5245858419837138,-0.11744254837520574,4363,485300
3,own_pooled__empirical,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.327152448657188,0.06876980565916041,507,50640
3,surface_prices2,spearman_rho,day_ahead_price,capacity_price,0,0.40412428709866505,0.39484775671547534,-0.009276530383189707,5064,506400
3,surface_prices2,spearman_rho,day_ahead_price,capacity_price,1,0.37191554000304194,0.35924640492614573,-0.01266913507689621,4853,485300
3,surface_prices2,spearman_rho,day_ahead_price,activation_volume,0,-0.14447317533750653,-0.09913417496152337,0.045339000375983166,5064,506400
3,surface_prices2,spearman_rho,day_ahead_price,activation_volume,1,-0.18818550289917593,-0.12689215123803493,0.061293351661141,4853,485300
3,surface_prices2,spearman_rho,day_ahead_price,activation_price,0,0.6047034386466197,0.35582146458416064,-0.24888197406245904,4758,506400
3,surface_prices2,spearman_rho,day_ahead_price,activation_price,1,0.5608576248905536,0.33084641248500857,-0.230011212405545,4552,485300
3,surface_prices2,spearman_rho,capacity_price,activation_volume,0,-0.04987933514061485,-0.024729501796810324,0.025149833343804526,5064,506400
3,surface_prices2,spearman_rho,capacity_price,activation_volume,1,-0.04571657867105762,-0.039344295456185244,0.006372283214872376,4853,485300
3,surface_prices2,spearman_rho,capacity_price,activation_price,0,0.2959448492751495,0.1903983190537908,-0.10554653022135874,4758,506400
3,surface_prices2,spearman_rho,capacity_price,activation_price,1,0.2725683509800638,0.16376716749196166,-0.10880118348810217,4552,485300
3,surface_prices2,spearman_rho,activation_volume,activation_price,0,0.19322489565029485,0.27807908168866796,0.08485418603837311,4758,506400
3,surface_prices2,spearman_rho,activation_volume,activation_price,1,0.0510816303376622,0.10269662373120263,0.05161499339354043,4552,485300
3,surface_prices2,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384151,0.9077361486001382,-0.028648261338276915,4853,485300
3,surface_prices2,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7620482846002209,-0.021229820156917323,4853,485300
3,surface_prices2,spearman_rho,activation_volume,activation_volume,1,0.46886524499604004,0.4153048493186674,-0.05356039567737264,4853,485300
3,surface_prices2,spearman_rho,activation_price,activation_price,1,0.6420283903589196,0.48936054263430206,-0.1526678477246175,4363,485300
3,surface_prices2,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3341034755134281,0.07572083251540052,507,50640
3,surface_full4,spearman_rho,day_ahead_price,capacity_price,0,0.40412428709866505,0.3971810788085992,-0.006943208290065839,5064,506400
3,surface_full4,spearman_rho,day_ahead_price,capacity_price,1,0.37191554000304194,0.3628375327179894,-0.009078007285052536,4853,485300
3,surface_full4,spearman_rho,day_ahead_price,activation_volume,0,-0.14447317533750653,-0.10203478953344829,0.042438385804058246,5064,506400
3,surface_full4,spearman_rho,day_ahead_price,activation_volume,1,-0.18818550289917593,-0.12961996638176237,0.05856553651741356,4853,485300
3,surface_full4,spearman_rho,day_ahead_price,activation_price,0,0.6047034386466197,0.35072359331971337,-0.2539798453269063,4758,506400
3,surface_full4,spearman_rho,day_ahead_price,activation_price,1,0.5608576248905536,0.32860685084468905,-0.23225077404586453,4552,485300
3,surface_full4,spearman_rho,capacity_price,activation_volume,0,-0.04987933514061485,-0.02210370581821964,0.02777562932239521,5064,506400
3,surface_full4,spearman_rho,capacity_price,activation_volume,1,-0.04571657867105762,-0.03827351306799673,0.007443065603060892,4853,485300
3,surface_full4,spearman_rho,capacity_price,activation_price,0,0.2959448492751495,0.1904750804051561,-0.10546976886999343,4758,506400
3,surface_full4,spearman_rho,capacity_price,activation_price,1,0.2725683509800638,0.16096233283780248,-0.11160601814226134,4552,485300
3,surface_full4,spearman_rho,activation_volume,activation_price,0,0.19322489565029485,0.27799805417036183,0.08477315852006698,4758,506400
3,surface_full4,spearman_rho,activation_volume,activation_price,1,0.0510816303376622,0.09588484447630034,0.044803214138638144,4552,485300
3,surface_full4,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384151,0.9088476589937053,-0.027536750944709754,4853,485300
3,surface_full4,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.760161224024545,-0.023116880732593215,4853,485300
3,surface_full4,spearman_rho,activation_volume,activation_volume,1,0.46886524499604004,0.411528300675262,-0.057336944320778016,4853,485300
3,surface_full4,spearman_rho,activation_price,activation_price,1,0.6420283903589196,0.48441921694818446,-0.1576091734107351,4363,485300
3,surface_full4,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.33424170616113746,0.07585906316310986,507,50640
