delivery_day,strategy,planned_profit_eur,base_terminal_soc_deviation_mwh,exclusivity_violations,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,recovery_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,recovery_grid_mwh,max_committed_gross_power_mw,max_realised_gross_power_mw,slots_with_shortfall,slots_with_schedule_gap,activation_during_charge_slots,recovery_during_discharge_slots,recovery_during_activation_slots,recovery_overlap_slots,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles,aggregation_quarter_total_eur,aggregation_hourly_total_eur,aggregation_cost_eur
2026-08-03,B2_F08,1349.9388740179581,-1.7763568394002505e-15,0,1073.7572503324332,226.4152544187484,754.5548223609644,0.00010788999996295678,0.0,198.8936038539733,1855.8336153681726,65.47291931729572,3.036668896106958,3.0366678961069584,0.0,9.999999996566575e-07,0.0,3.572550466008187,4.000000000000005,4.000000000000005,0,0,5,4,10,15,-9.999998051846148e-10,8.000000001000002,4.399999999999999,-1.7763568394002505e-15,0.9219544457292891,1568.236323755767,1487.8105431035906,80.4257806521764
2026-08-03,oracle_price_reserve,1568.8998123960398,0.0,0,1314.7681811558473,254.1316312401932,695.9969837923434,0.0001502599999334214,0.0,197.99890198454068,2066.897743943843,51.45326531715285,2.634628682097115,2.6346276820971153,0.0,9.999999995569109e-07,0.0,3.0995619789377824,4.0,4.0,0,0,5,1,11,16,-1.0000001937626735e-09,8.000000001,4.4,0.0,1.4501588914585772,1568.236323755767,1487.8105431035906,80.4257806521764
2026-08-03,perfect_quarter_price,1487.6638682464088,-2.6645352591003757e-15,0,1317.263868246409,170.4,128.31830559777777,0.00017264000000496437,0.0,47.74567744841954,1568.236323755767,8.0,0.6017777777777779,0.6017767777777778,0.0,1.0000000000287557e-06,0.0,0.7079726786539078,4.0,4.0,1,0,0,0,1,1,8.881784197001252e-16,8.0,4.399999998999996,-1.0000045236324695e-09,1.5493339463074687,1568.236323755767,1487.8105431035906,80.4257806521764
2026-08-04,B2_F01,1276.1210472119792,8.881784197001252e-16,0,808.4367873664066,122.58034834748415,1008.0406101723092,0.0006688900003162812,0.0,405.56056430033635,1533.4965126958632,54.4691730240887,3.1105999742140615,3.110598974214061,0.0,1.0000000004728449e-06,0.0,3.6595282049577174,4.0,4.0,1,0,4,0,9,13,-1.0000001937626735e-09,8.000000001,4.4,0.0,1.0070749451511087,1482.4613939171725,1288.805950611205,193.65544330596757
2026-08-04,B2_F08,1172.418123958467,0.0,0,730.2924213961809,268.2365898624796,1385.5964223098892,7.021000008718404e-05,0.0,544.155178658065,1839.9701847004849,61.47291931729572,4.120431579740759,4.120430579740757,0.0,1.000000001241761e-06,0.0,4.8475653879303024,4.0,4.0,1,0,3,5,12,16,-1.0000005268295808e-09,8.000000001,4.399999999999999,-1.7763568394002505e-15,0.9219544457292888,1482.4613939171725,1288.805950611205,193.65544330596757
2026-08-04,oracle_price_reserve,1164.9878191039559,-8.881784197001252e-16,0,1055.3309865241665,109.65683257978918,390.8564825589373,0.00023336000014110905,0.0,171.40719773008144,1384.4368705728116,40.19587498975082,1.9307364845035875,1.930735484503587,0.0,1.0000000006046839e-06,0.0,2.271453510096038,4.0,4.0,1,0,2,2,4,7,-1.0000006378518833e-09,8.000000001,4.3999999989999985,-1.0000018590972104e-09,1.9501588914585775,1482.4613939171725,1288.805950611205,193.65544330596757
2026-08-04,perfect_quarter_price,1003.1293394443557,-4.440892098500626e-15,0,796.3293394443554,206.8,541.7472164300002,0.0007359199998373288,0.0,62.41442603718322,1482.4613939171725,8.0,1.3733333333333335,1.3733323333333336,0.0,9.999999997789555e-07,0.0,1.6156850969545598,4.0,4.0,0,0,0,0,2,2,1.7763568394002505e-15,8.0,4.399999998999992,-1.0000080763461483e-09,1.7782044457292887,1482.4613939171725,1288.805950611205,193.65544330596757
2026-08-05,B2_F01,1413.5762645987763,-3.552713678800501e-15,0,980.1724849815851,245.76979967066032,1668.4645747879572,-1.3130000005673196e-05,0.0,-69.35698910604376,2963.763861676246,57.228664040194936,6.333748395790537,6.333747395790537,0.0,1.0000000004320789e-06,0.0,7.451467524459455,4.000000000000002,4.0,1,0,8,4,14,24,-9.999997496734636e-10,8.000000001,4.399999999999997,-3.552713678800501e-15,1.3439088914585773,2145.7134477917907,1959.2982195271709,186.41522826461983
2026-08-05,B2_F08,1185.9128272812636,0.0,0,1099.7194743274247,192.24871068557667,1226.8219606967077,6.961000003967697e-05,0.0,84.50038520757792,2434.289690892131,57.2,5.348381798659179,5.3483807986591785,0.0,1.0000000005699894e-06,0.0,6.292212704304914,4.0,4.0,1,0,1,1,13,14,-9.999997496734636e-10,8.000000001,4.400000000000001,8.881784197001252e-16,0.9219544457292888,2145.7134477917907,1959.2982195271709,186.41522826461983
2026-08-05,oracle_price_reserve,1465.8081685831876,-8.881784197001252e-16,0,1213.0271118179467,252.78105676524083,1580.3341004416166,0.00012838999993242115,0.0,2.866078659042998,3043.276061975761,61.06324618023075,6.701490089632251,6.7014890896322505,0.0,9.999999994736442e-07,0.0,7.884104811332058,4.0,4.0,0,0,11,2,8,18,-9.999998884513417e-10,8.000000001,4.4,0.0,1.2434322072844304,2145.7134477917907,1959.2982195271709,186.41522826461983
