HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2026-03-02T00:00:00,2026-03-02T01:00:00,DK1,277.020604,141.523446,53.042989,47.354662,37.304754,1186.481135,1.77183,835.672091,1.836005,0.177682,0.017834,6.137957,0.316674,0.435108,-1624.802,553.691,505.23,76.49,1068.253158,-55.4,3112.554929,79.127303,54.236,127.431551,314.738516
2026-03-01T23:00:00,2026-03-02T00:00:00,DK1,294.669217,159.828559,53.151691,43.918005,34.39248,1196.705314,1.939004,818.172181,1.854331,0.202959,0.022335,8.438169,0.433173,0.781354,-1659.25,625.991,403.75,-20.699,1068.291242,64.5,3097.092014,71.146248,56.476,125.020573,278.392737
2026-03-01T22:00:00,2026-03-01T23:00:00,DK1,289.106903,175.638822,54.726019,42.663233,41.231301,1208.574076,1.752827,753.881546,1.8519,0.262863,0.033239,6.968006,0.363205,1.002708,-1503.0587,649.413,-395.51,52.649,1068.32492,413.5,2863.374868,65.800278,45.4897,100.741801,366.80944
2026-03-01T21:00:00,2026-03-01T22:00:00,DK1,365.238724,175.206485,55.042505,38.686983,34.293775,1279.222415,1.431591,700.706531,1.851464,0.321474,0.064614,4.484104,0.24351,0.620893,-1203.2962,707.366,-869.65,311.541,1060.304975,149.5,2813.180843,63.660922,37.3482,100.806603,282.557249
2026-03-01T20:00:00,2026-03-01T21:00:00,DK1,409.298649,185.662073,53.053834,37.521701,29.688384,1314.41887,1.41428,784.524495,1.850572,0.400502,0.058054,2.290951,0.137475,0.847709,-789.8516,704.85,-370.85,10.585,648.123481,-170.0,2854.02443,63.807196,21.2516,102.471581,220.574907
2026-03-01T19:00:00,2026-03-01T20:00:00,DK1,535.960231,213.643621,56.64314,55.119401,25.243765,1255.082599,1.739648,839.859421,1.847195,0.539989,0.093875,35.099871,1.786687,0.846746,-353.0557,586.739,-636.31,630.062,-82.769555,-251.0,2917.171934,71.368138,23.9247,107.794895,164.189036
2026-03-01T18:00:00,2026-03-01T19:00:00,DK1,511.583943,226.212096,58.844907,60.785354,32.547217,1088.85665,2.10113,853.504087,1.845996,0.676071,0.176864,53.361524,2.710723,5.223714,405.742,696.362,-269.2,492.513,-857.103691,-319.3,3047.443585,74.067385,11.732,113.863826,163.357091
2026-03-01T17:00:00,2026-03-01T18:00:00,DK1,545.395286,243.08025,57.936744,61.953909,36.553057,1068.589223,1.936025,710.955323,1.847621,1.085785,0.297256,52.258688,2.682086,7.371123,883.4411,610.938,-1331.78,501.93,33.748002,-326.3,3163.919478,84.503987,11.0489,119.442649,122.408679
2026-03-01T16:00:00,2026-03-01T17:00:00,DK1,553.652258,247.545188,53.670257,65.846648,36.229668,1123.03527,2.169591,662.045712,1.816123,4.294341,0.487269,76.625273,4.070344,1.903766,-43.1574,529.606,-1073.4,246.545,713.058139,-111.3,3094.743447,64.037339,9.1644,118.592933,115.304912
2026-03-01T15:00:00,2026-03-01T16:00:00,DK1,335.290206,200.49679,53.134872,87.751652,42.418417,1122.480408,3.677426,790.204775,1.803884,32.061979,2.810516,282.206175,45.479603,1.707441,-814.7307,371.918,-501.86,395.621,545.816118,-25.4,2972.888561,58.821475,27.6887,106.260626,159.249713
2026-03-01T14:00:00,2026-03-01T15:00:00,DK1,233.73937,98.709502,51.266495,141.777456,39.646382,974.046683,5.871021,1083.061143,1.83562,95.839471,11.629001,625.750488,221.225464,0.904097,-1577.915,-53.044,1999.04,234.501,-247.000604,-162.1,3778.783583,74.613312,55.992,115.10944,722.026729
2026-03-01T13:00:00,2026-03-01T14:00:00,DK1,224.849929,77.286916,46.70519,181.0631,39.01917,959.11246,7.438018,1366.144125,1.850755,154.61008,20.846155,1131.623536,416.059692,1.075272,-1661.4401,-255.341,2393.09,594.653,-810.879537,-373.5,4514.266746,90.892572,73.5241,124.795473,1177.012827
2026-03-01T12:00:00,2026-03-01T13:00:00,DK1,223.880987,74.379905,38.467826,192.628286,40.904421,852.899041,8.458396,1393.172684,1.845782,181.476287,22.891674,1275.630993,428.897827,1.224611,-1661.0619,-498.75,2442.2,681.789,-490.043884,-531.5,4679.391933,107.790191,81.7369,129.233458,1230.982655
2026-03-01T11:00:00,2026-03-01T12:00:00,DK1,223.894919,74.960135,41.236097,146.941713,37.436527,890.839426,8.402975,1491.491658,1.848679,142.783996,18.123354,1041.835693,312.288177,1.033941,-1661.1018,-440.923,2367.56,665.93,-384.537907,-432.7,4547.344574,101.804146,79.0428,127.003918,1170.868105
2026-03-01T10:00:00,2026-03-01T11:00:00,DK1,226.454432,76.16429,48.243785,153.034269,38.223567,957.149466,7.92642,1513.533872,1.844799,136.345287,14.922006,812.796602,106.4021,1.577223,-1661.1514,-314.972,2491.65,648.752,-603.474958,-370.8,4284.621758,99.225167,75.4624,133.808451,1116.995948
2026-03-01T09:00:00,2026-03-01T10:00:00,DK1,210.773913,76.238053,49.106257,162.006813,41.80722,1117.996793,7.070121,1411.102044,1.813285,120.322424,12.838807,824.414386,152.022003,1.066375,-1660.8045,-326.047,2452.76,486.315,-469.170271,-380.4,4291.231725,95.969763,70.6035,131.427954,1138.812884
2026-03-01T08:00:00,2026-03-01T09:00:00,DK1,238.026209,77.697513,49.813918,133.884143,51.653353,1014.778781,6.660197,1505.440715,1.808324,72.057091,6.987763,647.637882,172.496948,0.764315,-1660.6884,-367.223,1691.91,-48.382,325.797532,-59.0,3862.121279,73.204757,66.0184,121.083417,854.559619
2026-03-01T07:00:00,2026-03-01T08:00:00,DK1,275.745204,103.572142,48.527333,92.230156,65.076995,989.277682,6.820659,1795.729274,1.804312,25.494479,1.915101,307.361471,102.144623,0.341186,-1660.3349,218.95,471.81,-307.525,254.026934,522.8,3315.767651,72.993305,64.1399,115.819255,546.869316
2026-03-01T06:00:00,2026-03-01T07:00:00,DK1,279.146576,135.065278,56.183231,66.65232,68.800005,1190.29927,7.56279,2087.925973,1.841177,2.86028,0.155684,49.756143,12.127077,0.409804,-1423.9165,692.439,-1034.58,-295.191,511.188688,557.9,2966.625796,80.744775,48.7995,118.693828,424.774801
2026-03-01T05:00:00,2026-03-01T06:00:00,DK1,284.617969,144.872299,55.348918,63.972876,67.367481,1374.712133,8.606611,2346.689371,1.845925,0.55776,0.176766,10.263632,0.549908,0.210105,-1173.5108,703.013,-1674.79,-666.337,677.312355,585.5,2810.979309,94.829902,50.2218,117.364747,379.148264
2026-03-01T04:00:00,2026-03-01T05:00:00,DK1,274.016288,124.829633,54.850409,63.602721,70.448751,1416.296228,9.861222,2601.965849,1.84619,0.257505,0.043804,9.451557,0.487643,0.068654,-1218.0523,673.356,-1130.55,-702.641,-101.290446,575.0,2723.848708,96.359308,53.7393,124.107893,335.905345
2026-03-01T03:00:00,2026-03-01T04:00:00,DK1,274.190001,118.281069,53.281259,66.392467,71.591594,1484.479836,10.333755,2828.316098,1.844519,0.276123,0.056061,10.762152,0.554717,0.100434,-1653.1098,710.416,-677.07,-702.618,-237.712434,570.4,2930.765851,99.407905,74.4128,133.052995,496.559576
2026-03-01T02:00:00,2026-03-01T03:00:00,DK1,269.763945,120.399823,52.963342,67.792937,75.815178,1477.380221,10.930665,2831.102689,1.849338,0.198205,0.03858,12.228054,0.623242,0.020122,-1660.6697,519.051,42.12,-702.415,-712.477284,586.9,2993.615357,95.13693,75.0427,138.462736,455.061387
2026-03-01T01:00:00,2026-03-01T02:00:00,DK1,272.577486,129.470882,53.307242,66.166373,74.056995,1494.252891,9.331903,2661.218125,1.847113,0.216582,0.040476,12.104459,0.618076,0.262649,-1660.4902,-40.274,1009.66,-702.589,-992.111196,586.9,2976.566856,97.141285,77.7452,140.946872,328.905871
2026-03-01T00:00:00,2026-03-01T01:00:00,DK1,279.222684,125.780693,53.526217,65.926479,62.528303,1499.526418,7.869977,2346.802773,1.845845,0.149798,0.033347,12.083819,0.613348,0.618271,-1660.4259,-624.817,1999.4,-702.654,-997.870839,560.7,3030.860233,104.235071,89.2119,139.659295,296.988894
2026-02-28T23:00:00,2026-03-01T00:00:00,DK1,277.465208,136.025396,53.272894,58.404337,54.699298,1471.642317,6.656708,2056.287857,1.844845,0.180549,0.027013,10.987663,0.559761,0.971508,-1660.5126,-593.25,2523.3,-702.57,-997.805554,515.7,3213.8872,112.448755,87.0806,134.887355,444.399141
2026-02-28T22:00:00,2026-02-28T23:00:00,DK1,351.204297,189.829861,53.316399,53.087522,58.372748,1463.568255,5.003163,1682.725478,1.845656,0.220028,0.02786,6.750526,0.349921,0.286405,-1660.6689,298.629,1716.25,-702.791,-997.92469,587.7,3107.782529,96.987538,75.2999,120.34111,600.947276
2026-02-28T21:00:00,2026-02-28T22:00:00,DK1,407.515046,182.727691,53.349861,48.872566,48.647943,1406.075244,3.831547,1501.762543,1.850323,0.231093,0.03125,5.400941,0.283164,0.473627,-1660.6346,209.227,1788.72,-702.875,-997.909875,579.1,2876.680364,92.892675,74.6106,119.968435,325.294477
2026-02-28T20:00:00,2026-02-28T21:00:00,DK1,458.703845,192.80965,52.293516,44.40283,32.276517,1269.773835,2.986757,1295.932946,1.850311,0.292928,0.030106,2.373616,0.134833,0.724392,-1637.4232,-23.933,2226.93,-669.523,-997.941172,571.8,2824.49571,97.414941,72.6922,119.628643,200.0693
2026-02-28T19:00:00,2026-02-28T20:00:00,DK1,469.948045,212.362845,52.975404,39.506031,28.29812,1090.97888,2.919763,1048.404522,1.851911,0.335452,0.055217,11.671156,0.603091,0.77205,-1611.6074,-78.59,2530.45,-465.312,-997.980477,547.3,2884.94261,94.043763,62.4604,116.201547,187.743526
2026-02-28T18:00:00,2026-02-28T19:00:00,DK1,513.455909,261.671923,54.062018,39.928153,32.399707,954.466681,2.525881,824.113541,1.850586,0.473943,0.07436,43.498353,2.202333,1.835088,-1111.4948,-0.483,2264.71,-457.677,-998.032128,515.6,2945.181548,78.828305,39.9838,117.688231,149.094114
2026-02-28T17:00:00,2026-02-28T18:00:00,DK1,473.449574,270.638926,51.9911,37.051538,29.619957,983.891824,1.905545,775.239048,1.843413,0.783477,0.243638,55.078337,2.805273,4.219516,-731.6513,-0.486,1844.11,-200.006,-998.121436,432.3,3034.90643,70.31527,21.4363,120.936344,93.373726
2026-02-28T16:00:00,2026-02-28T17:00:00,DK1,449.72054,251.735336,49.504418,43.080417,27.545082,1119.822,2.177566,806.178953,1.841779,1.187098,0.240467,52.931467,2.717952,1.399211,-783.1447,2.21,1571.55,335.461,-998.282526,338.5,3276.37606,72.465942,25.1707,126.927981,320.090198
2026-02-28T15:00:00,2026-02-28T16:00:00,DK1,386.669374,208.116479,50.170032,52.016476,30.73754,1045.908948,2.628789,748.420234,1.837487,7.098931,0.440396,104.727678,17.318306,1.252673,-1415.775,488.837,1629.84,474.548,-998.337189,228.9,3065.356154,72.429566,52.784,117.346161,247.500364
2026-02-28T14:00:00,2026-02-28T15:00:00,DK1,322.058887,143.686367,48.090554,65.368891,36.861217,1020.172683,2.651748,730.085378,1.830138,14.937285,1.262824,230.457975,47.517231,1.421527,-1660.5843,466.378,2465.02,510.49,-998.20567,-135.4,3314.100733,82.254969,64.8713,130.377485,417.773893
2026-02-28T13:00:00,2026-02-28T14:00:00,DK1,338.416222,114.425921,48.141248,69.390207,30.453664,954.177674,2.433644,714.467057,1.827501,23.912678,1.821188,293.671434,53.62336,1.413955,-1660.2502,145.979,2503.71,680.307,-998.005573,143.3,3463.215979,90.057965,71.3022,121.912949,507.301291
2026-02-28T12:00:00,2026-02-28T13:00:00,DK1,361.236478,116.387041,49.249325,63.953823,15.490071,738.831538,2.141094,641.053631,1.8233,26.086066,1.695913,267.81579,49.147587,0.949274,-1660.7636,252.165,2507.7,683.854,-998.012328,188.0,3308.804001,85.131127,71.4656,124.773014,361.471455
2026-02-28T11:00:00,2026-02-28T12:00:00,DK1,405.147775,119.188261,51.938428,60.312858,11.438229,622.928527,1.309686,523.864185,1.82074,14.298721,1.030867,239.947985,73.343224,0.938852,-1638.6784,430.849,2576.64,683.823,-997.768117,68.9,3251.273822,79.920852,69.5974,125.18029,308.974168
2026-02-28T10:00:00,2026-02-28T11:00:00,DK1,469.945105,130.746196,52.703327,56.444232,5.691845,521.633059,0.785541,476.648701,1.803597,14.219964,0.871559,191.292205,35.322384,0.929691,-1360.4546,47.36,2570.17,683.857,-979.315351,241.5,3162.154453,87.036573,55.1406,126.617052,253.758964
2026-02-28T09:00:00,2026-02-28T10:00:00,DK1,470.911007,158.327673,53.37773,53.011925,8.817588,474.399716,0.759883,411.651553,1.807453,9.587363,0.689223,160.596765,41.125629,1.124418,-1336.9171,28.004,2478.25,683.764,-834.28273,233.1,3098.106096,82.11823,54.5161,116.59237,241.153041
2026-02-28T08:00:00,2026-02-28T09:00:00,DK1,503.026009,155.907236,55.284563,43.901461,11.056822,367.660771,0.447489,332.452291,1.804177,7.15113,0.35718,112.662838,24.15675,1.750114,-1465.8796,208.12,2570.67,683.916,-646.95533,27.7,2995.189901,82.403189,58.6316,110.347781,229.922978
2026-02-28T07:00:00,2026-02-28T08:00:00,DK1,466.971248,165.414028,56.075808,34.993696,10.350988,302.368322,0.206335,243.199945,1.800413,3.056962,0.14459,50.868011,8.847555,0.873253,-1300.831,649.745,2504.48,683.037,-854.846421,-126.5,2900.255733,73.049695,51.932,110.374643,269.644911
2026-02-28T06:00:00,2026-02-28T07:00:00,DK1,412.786107,164.092393,55.102891,24.192294,9.531324,172.173594,0.124553,187.586083,1.796411,0.530944,0.05279,5.984524,2.728248,0.743822,-1136.4921,226.498,2039.26,672.76,-420.490783,298.9,2717.861095,67.150783,46.9611,101.655897,269.497106
2026-02-28T05:00:00,2026-02-28T06:00:00,DK1,388.58043,158.732159,53.989692,19.256801,6.335063,110.678848,0.098185,156.867488,1.792112,0.260793,0.03059,0.24967,0.0,0.461565,-1220.3325,-9.469,2154.59,674.189,-476.748226,577.2,2596.76267,76.948972,51.0915,94.796081,261.689291
2026-02-28T04:00:00,2026-02-28T05:00:00,DK1,398.820864,140.389422,53.789495,20.179473,4.600319,82.117794,0.112731,91.305497,1.79645,0.121245,0.019457,0.055057,0.0,0.410581,-970.1197,269.266,2048.06,682.277,-777.136308,467.2,2513.265377,69.263615,40.9207,93.938222,164.768658
2026-02-28T03:00:00,2026-02-28T04:00:00,DK1,418.62586,135.405704,52.732994,19.774072,3.731116,58.031656,0.128529,68.75141,1.795192,0.121087,0.008027,0.050805,0.0,0.256605,-1203.9209,635.228,2103.79,597.818,-822.882577,574.2,2643.64558,74.789424,46.0249,103.677006,158.556125
2026-02-28T02:00:00,2026-02-28T03:00:00,DK1,400.195398,143.894551,51.655102,19.625225,2.549383,67.34985,0.128426,59.834801,1.795632,0.145428,0.009522,0.086073,0.0,0.306785,-1284.0507,716.186,2244.3,605.573,-878.92233,579.5,2730.162146,79.266064,48.7577,106.220314,162.204659
2026-02-28T01:00:00,2026-02-28T02:00:00,DK1,384.292486,146.894938,51.044258,18.389661,2.281833,46.80499,0.04934,43.327383,1.796384,0.098327,0.006368,0.054673,0.0,0.575089,-1436.1531,711.068,2550.58,654.688,-944.744675,537.8,2768.853955,80.552563,56.0541,107.830848,167.087949
2026-02-28T00:00:00,2026-02-28T01:00:00,DK1,427.238571,139.751476,51.824974,16.934805,2.053613,40.386103,0.030392,33.533359,1.795314,0.129287,0.010227,0.119834,0.0,0.439529,-1146.6789,715.302,2436.58,594.182,-939.264372,422.4,2796.768212,73.438713,43.9559,109.435652,190.047511
2026-02-27T23:00:00,2026-02-28T00:00:00,DK1,433.970331,164.842178,53.514269,16.255057,3.076228,32.189258,0.032196,29.669944,1.796578,0.152912,0.010166,2.720163,0.144162,1.323095,-568.3091,592.972,1862.65,526.917,-978.081638,535.8,2711.644799,65.027883,23.8201,104.805666,140.8857
2026-02-27T22:00:00,2026-02-27T23:00:00,DK1,434.948175,201.69332,58.256862,14.62872,2.347285,18.375817,0.038809,42.330192,1.793375,0.217571,0.016328,0.027115,0.0,0.447205,-164.3009,689.733,1104.07,572.243,-868.823425,505.4,2613.442449,59.868947,19.6479,100.363399,123.972194
2026-02-27T21:00:00,2026-02-27T22:00:00,DK1,493.02283,207.142078,58.977179,15.771157,4.637689,48.894567,0.064067,69.968995,1.792983,0.238501,0.033438,0.030356,0.0,0.898034,146.7051,714.766,779.0,522.073,-823.314249,427.9,2668.601725,55.654219,12.6649,102.524668,126.576562
2026-02-27T20:00:00,2026-02-27T21:00:00,DK1,484.382045,227.691736,60.163738,15.8958,4.917721,77.753332,0.189526,124.123912,1.794617,0.30318,0.033137,0.033007,0.0,0.949713,381.3055,703.838,487.74,636.465,-984.109443,567.4,2790.870521,62.673864,15.5195,105.183355,145.997388
2026-02-27T19:00:00,2026-02-27T20:00:00,DK1,496.484396,254.601486,60.537306,17.104404,3.738004,146.085604,0.188776,160.233022,1.791951,0.350051,0.062726,0.139802,0.0,1.526717,1067.3445,652.722,-59.6,509.871,-961.851459,524.3,2875.630286,60.755912,11.6995,109.505529,117.276074
2026-02-27T18:00:00,2026-02-27T19:00:00,DK1,513.71467,245.313919,68.728649,18.879693,5.121502,200.836961,0.252837,191.268469,1.794054,0.457243,0.102432,15.551589,0.805563,5.927864,1407.937,513.866,470.37,398.551,-1206.813504,228.0,3080.665941,61.00639,7.52,117.789083,141.83892
2026-02-27T17:00:00,2026-02-27T18:00:00,DK1,487.604594,271.774421,67.908119,25.205438,7.963742,323.992463,0.452579,263.067331,1.792496,0.843461,0.225837,51.15014,2.610972,6.648653,1553.92,560.619,-399.24,123.362,96.519153,-58.5,3387.920399,62.489209,2.479,128.327195,215.782637
2026-02-27T16:00:00,2026-02-27T17:00:00,DK1,480.785318,232.969433,63.382177,31.204119,12.90209,505.621442,0.842447,351.094074,1.790884,1.008992,0.147496,58.866553,3.001152,1.205873,806.7255,522.118,267.72,2.039,234.77679,-238.1,3340.10134,61.725059,2.7095,128.125767,137.939295
2026-02-27T15:00:00,2026-02-27T16:00:00,DK1,476.280938,215.705069,59.056126,40.12663,18.302666,553.185822,1.497175,449.965243,1.792928,2.898969,0.178927,73.876474,12.111313,1.502055,46.0578,390.977,928.93,351.88,-690.493271,283.9,3217.731864,55.38306,9.7282,119.489537,134.845998
2026-02-27T14:00:00,2026-02-27T15:00:00,DK1,451.818193,132.406714,58.353384,54.168566,17.352184,591.059667,1.772114,520.465093,1.788476,6.69687,0.601598,144.429037,39.635113,1.101078,-485.2379,90.359,2244.2,126.203,-987.274839,264.4,3274.297348,66.523295,14.6649,116.345466,170.904353
2026-02-27T13:00:00,2026-02-27T14:00:00,DK1,397.600228,123.984318,56.317121,62.173459,19.282814,735.622966,2.181813,587.527065,1.885647,13.427236,1.146245,224.752472,42.942955,1.333175,-999.0977,284.25,2485.63,-107.378,-765.616931,342.3,3510.264882,77.60992,30.7537,116.853913,324.015933
2026-02-27T12:00:00,2026-02-27T13:00:00,DK1,386.460881,122.287456,54.821274,68.804803,24.301968,847.912917,2.754156,700.126842,1.986052,21.798245,1.486941,267.441985,65.362717,1.005039,-1283.4461,164.728,2518.86,504.999,-853.541553,5.8,3623.950625,81.755511,46.7441,119.968853,311.559316
2026-02-27T11:00:00,2026-02-27T12:00:00,DK1,369.18062,120.037081,51.422353,72.786564,34.130912,1062.146031,3.609945,953.5418,1.994235,27.196708,1.256427,287.155622,82.787811,1.612809,-1515.042,10.832,2518.07,682.825,-861.096219,-106.2,3798.247699,91.358674,62.411,126.882299,350.47415
2026-02-27T10:00:00,2026-02-27T11:00:00,DK1,315.096429,116.296945,49.371254,69.250176,38.939011,1267.753372,4.441975,1168.352344,1.978665,19.754993,0.857615,243.702276,97.040123,1.681725,-1473.6301,171.719,2509.21,628.937,-984.686024,-153.6,4092.46678,99.060473,58.4781,133.661229,494.943279
2026-02-27T09:00:00,2026-02-27T10:00:00,DK1,315.41115,119.980826,53.540106,74.921324,46.364125,1321.328093,5.107543,1300.085251,2.05001,13.019057,0.628882,195.79773,65.510551,3.674952,-1661.2218,205.803,2469.7,417.684,-997.700524,76.4,4028.084275,97.768884,63.7788,131.987445,452.180667
2026-02-27T08:00:00,2026-02-27T09:00:00,DK1,398.512671,137.617983,58.867845,68.696309,45.304301,1382.248512,4.883998,1383.169008,2.063634,8.028369,0.418529,133.209053,31.913239,0.67922,-1567.4308,135.69,2359.11,-227.266,-992.836536,303.5,3666.379334,96.731391,53.5858,129.40512,198.7875
2026-02-27T07:00:00,2026-02-27T08:00:00,DK1,409.26248,179.269808,67.619705,59.777228,51.881885,1377.925082,5.287129,1477.037183,2.063587,3.911109,0.177746,67.124124,9.18152,4.084439,-1262.7313,400.644,943.33,24.513,-772.001431,493.3,3541.657295,85.891944,38.7863,128.400575,141.50527
2026-02-27T06:00:00,2026-02-27T07:00:00,DK1,426.428226,158.275118,61.34556,57.33619,63.774058,1462.593067,6.360122,1734.479165,1.991902,0.974383,0.124591,13.010245,1.058155,3.108202,-1238.6643,569.936,1084.36,-399.113,-1117.64903,550.0,3439.728654,91.120535,43.3833,128.968005,196.734085
2026-02-27T05:00:00,2026-02-27T06:00:00,DK1,361.65177,136.746708,59.671222,58.795749,63.50109,1486.076231,6.606384,1731.08684,1.9723,0.363571,0.068323,7.788536,0.411022,0.69769,-1518.9947,640.015,372.57,342.074,-1139.975063,514.7,3125.826672,97.537098,52.5317,121.656017,196.736207
2026-02-27T04:00:00,2026-02-27T05:00:00,DK1,309.424632,108.660399,57.944238,62.350419,64.086987,1490.846837,7.236326,1757.487385,1.973069,0.20117,0.029242,10.071049,0.515073,0.552417,-1548.0415,716.206,-261.9,359.459,-671.074905,499.8,2965.827838,97.501016,54.6995,113.56166,365.977844
2026-02-27T03:00:00,2026-02-27T04:00:00,DK1,249.698905,89.859808,58.304608,64.525793,61.390457,1499.039251,7.956446,1885.524791,1.985072,0.228901,0.022328,10.822378,0.55368,0.268333,-1661.1933,668.29,-352.16,540.163,-292.729777,512.2,3344.750674,98.340144,66.3113,120.696664,774.708992
2026-02-27T02:00:00,2026-02-27T03:00:00,DK1,247.052859,73.112535,57.055746,65.71261,63.090905,1488.614674,8.808342,2070.61107,2.001639,0.210651,0.02003,11.590753,0.591072,0.243158,-1661.1887,557.749,-427.22,585.429,23.559477,458.6,3625.644821,96.224182,67.8027,131.745687,919.513208
2026-02-27T01:00:00,2026-02-27T02:00:00,DK1,255.690796,77.257409,57.204215,66.118476,65.308037,1464.984127,9.513079,2232.144012,1.993814,0.189845,0.015416,11.92305,0.606416,0.236514,-1658.8757,644.164,-198.63,662.618,-289.490497,250.4,3653.371009,97.289758,70.4847,146.45638,707.303271
2026-02-27T00:00:00,2026-02-27T01:00:00,DK1,253.108506,75.972091,57.611543,66.278912,63.328717,1484.468673,10.005477,2372.868455,1.996759,0.18269,0.013707,12.004315,0.610036,0.342618,-1594.0784,699.402,52.19,648.883,-411.829296,-82.0,3711.359803,100.948411,65.0674,160.729677,552.318836
2026-02-26T23:00:00,2026-02-27T00:00:00,DK1,246.187856,87.438079,57.178302,67.091353,60.791645,1493.426377,10.238926,2475.373541,1.99909,0.219391,0.015381,12.141987,0.618838,0.479668,-1528.905,612.61,-234.14,598.421,-190.882762,-31.6,3738.703672,100.665565,59.216,165.249791,495.101027
2026-02-26T22:00:00,2026-02-26T23:00:00,DK1,363.038005,165.756614,56.222348,67.589818,61.226168,1492.247994,10.013588,2410.919318,1.992579,0.257349,0.020808,12.069488,0.617382,0.589325,-1046.2689,551.487,-138.75,-23.003,-465.536374,-135.6,3384.88951,97.561215,29.8029,144.05239,575.361175
2026-02-26T21:00:00,2026-02-26T22:00:00,DK1,429.903486,189.128331,56.921068,67.577463,63.583554,1505.909636,9.845202,2361.385529,1.995514,0.270808,0.030687,12.091534,0.619651,0.821609,-892.5199,621.947,-621.65,91.301,-671.499304,-14.8,3212.862868,98.225971,23.3739,142.751527,340.329483
2026-02-26T20:00:00,2026-02-26T21:00:00,DK1,458.231886,211.531591,59.058853,67.820074,69.076377,1507.29535,9.842379,2377.851626,1.994139,0.343232,0.041648,12.013294,0.619909,0.700174,-936.822,625.872,474.59,-458.925,-1300.572628,37.6,3218.162904,96.900857,33.202,143.508241,230.190988
2026-02-26T19:00:00,2026-02-26T20:00:00,DK1,458.261001,204.553788,61.264608,68.738134,71.643657,1505.423207,9.777543,2427.587677,1.990501,0.45239,0.091604,12.013617,0.627881,0.894514,-722.6221,632.594,266.67,25.394,-1395.598247,-231.7,3398.057775,100.924108,18.2601,147.896041,281.018283
2026-02-26T18:00:00,2026-02-26T19:00:00,DK1,457.505911,193.019683,63.467729,66.491537,64.900802,1494.750625,8.552314,2214.020525,1.990133,0.548131,0.12421,11.957605,0.631497,0.968358,-525.0172,675.358,-50.2,-229.174,-623.583931,-247.2,3579.111929,95.349575,17.0892,152.091267,282.758912
2026-02-26T17:00:00,2026-02-26T18:00:00,DK1,458.693042,223.006031,64.714118,62.796583,65.996214,1496.253894,7.668026,1975.186522,1.979816,0.825259,0.182027,11.902366,0.645483,1.082253,63.5672,445.873,-748.96,-382.939,308.200485,-364.2,3692.473319,94.619296,10.6908,152.681672,223.978188
2026-02-26T16:00:00,2026-02-26T17:00:00,DK1,460.815247,210.780762,58.819944,64.080783,61.934227,1488.740871,7.929139,1965.259194,1.973312,1.103483,0.158758,18.127284,4.315116,0.884384,-396.6475,-14.861,-955.84,203.943,980.047589,-401.8,3759.764593,97.136122,15.2165,154.520611,231.404527
2026-02-26T15:00:00,2026-02-26T16:00:00,DK1,419.998287,216.777114,55.902624,73.916867,57.537878,1472.059706,7.795808,1816.384609,1.967256,7.442265,0.362438,92.59769,14.85347,1.863974,-786.9131,205.816,-1042.83,229.211,985.465858,-269.1,3561.109744,88.485653,25.7471,139.648334,221.681859
2026-02-26T14:00:00,2026-02-26T15:00:00,DK1,376.396802,93.58721,55.506822,93.970451,56.157895,1438.41062,8.390702,1889.253302,1.989326,25.483558,1.549536,238.774789,47.31403,1.433045,-1314.6277,-78.89,537.42,481.824,-485.050997,223.7,3692.593392,83.772827,51.6677,136.764292,368.192033
2026-02-26T13:00:00,2026-02-26T14:00:00,DK1,344.541418,55.365014,52.663779,125.731552,63.253711,1418.433946,9.613787,2047.149299,2.00482,64.554944,4.245398,525.07836,89.963562,1.300432,-1659.4888,-484.615,1944.98,646.959,-988.461371,-178.2,4085.073854,110.627007,80.7498,144.325333,601.820563
2026-02-26T12:00:00,2026-02-26T13:00:00,DK1,317.026681,53.215223,52.890931,153.741108,60.415175,1383.540118,10.002356,2018.102692,2.004988,106.985116,5.831039,659.58449,158.544449,1.507401,-1660.7581,-706.568,2394.57,680.628,-997.902303,-326.5,4366.861364,126.667179,89.7101,147.156015,703.881983
2026-02-26T11:00:00,2026-02-26T12:00:00,DK1,337.453905,56.685508,53.159597,139.444604,65.878767,1422.573434,9.586531,1971.341407,2.00389,95.850157,5.358211,647.898359,201.057892,1.551646,-1660.2372,-723.988,2407.85,683.801,-997.890169,-189.6,4529.779538,120.205734,90.1322,150.43454,782.538889
