TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-07-29T08:15:00,2026-07-29T10:15:00,DK1,-194.0,8.0,59.8,100.51,-1,3.14,155.48,1162.18,0.0,9.52,71.16,100.51,751.29,8.0,59.8
2026-07-29T08:00:00,2026-07-29T10:00:00,DK1,-194.0,40.4,301.98,109.01,-1,1.23,113.25,846.52,-0.38,40.4,301.98,109.01,814.83,49.55,370.38
2026-07-29T07:45:00,2026-07-29T09:45:00,DK1,-193.0,29.78,222.6,100.45,-1,1.93,140.18,1047.82,-0.04,59.57,445.27,100.45,750.84,29.78,222.6
2026-07-29T07:30:00,2026-07-29T09:30:00,DK1,-40.0,18.19,135.97,108.84,-1,1.81,177.22,1324.68,-1.2,18.19,135.97,122.1,912.67,108.84,813.56
2026-07-29T07:15:00,2026-07-29T09:15:00,DK1,-35.0,12.71,95.0,125.86,-1,1.63,191.6,1432.17,-4.87,12.71,95.0,125.86,940.78,73.99,553.06
2026-07-29T07:00:00,2026-07-29T09:00:00,DK1,324.0,535.1,3999.77,152.96,1,0.27,147.67,1103.8,-4.37,29.91,223.57,535.1,3999.77,152.96,1143.35
2026-07-29T06:45:00,2026-07-29T08:45:00,DK1,61.0,135.04,1009.4,122.3,1,0.03,111.24,831.5,-3.61,56.54,422.63,135.04,1009.4,122.3,914.17
2026-07-29T06:30:00,2026-07-29T08:30:00,DK1,79.0,254.19,1900.02,142.53,1,1.61,193.45,1446.0,-1.07,62.32,465.83,254.19,1900.02,142.53,1065.38
2026-07-29T06:15:00,2026-07-29T08:15:00,DK1,103.2,267.6,2000.26,150.26,1,0.1,111.24,831.5,-2.48,64.35,481.0,267.6,2000.26,150.26,1123.16
2026-07-29T06:00:00,2026-07-29T08:00:00,DK1,-124.0,75.63,565.32,166.54,-1,0.43,146.88,1097.9,-0.71,75.63,565.32,166.54,1244.85,133.57,998.41
2026-07-29T05:45:00,2026-07-29T07:45:00,DK1,-160.0,97.24,726.85,141.17,-1,0.12,111.24,831.5,-0.07,97.24,726.85,141.17,1055.22,133.4,997.14
2026-07-29T05:30:00,2026-07-29T07:30:00,DK1,-127.0,97.24,726.85,158.21,-1,0.22,111.73,835.16,-0.03,97.24,726.85,158.21,1182.59,146.0,1091.32
2026-07-29T05:15:00,2026-07-29T07:15:00,DK1,-64.0,97.24,726.85,168.94,-1,0.04,111.24,831.5,-0.17,97.24,726.85,168.94,1262.79,137.5,1027.79
2026-07-29T05:00:00,2026-07-29T07:00:00,DK1,0.0,170.82,1276.85,170.82,0,0.26,122.79,917.83,-5.35,18.78,140.38,170.82,1276.85,138.97,1038.77
2026-07-29T04:45:00,2026-07-29T06:45:00,DK1,52.0,267.6,2000.26,168.41,1,0.0,111.24,831.5,-8.5,32.52,243.08,267.6,2000.26,168.41,1258.83
2026-07-29T04:30:00,2026-07-29T06:30:00,DK1,0.0,168.84,1262.05,168.84,0,1.33,168.18,1257.11,-0.03,103.54,773.94,168.84,1262.05,140.0,1046.47
2026-07-29T04:15:00,2026-07-29T06:15:00,DK1,0.0,169.31,1265.56,169.31,0,0.42,127.27,951.32,-0.31,96.39,720.5,169.31,1265.56,133.1,994.9
2026-07-29T04:00:00,2026-07-29T06:00:00,DK1,-47.0,108.87,813.78,159.77,-1,1.49,193.51,1446.45,-0.3,108.87,813.78,159.77,1194.25,134.73,1007.08
2026-07-29T03:45:00,2026-07-29T05:45:00,DK1,-130.0,101.51,758.77,161.86,-1,0.42,111.33,832.17,-0.07,101.51,758.77,161.86,1209.87,137.3,1026.29
2026-07-29T03:30:00,2026-07-29T05:30:00,DK1,0.0,150.04,1121.52,150.04,0,0.13,111.24,831.5,-0.15,109.06,815.2,150.04,1121.52,150.04,1121.52
2026-07-29T03:15:00,2026-07-29T05:15:00,DK1,-99.0,100.6,751.96,140.23,-1,0.06,111.24,831.5,-0.36,100.6,751.96,140.23,1048.19,140.23,1048.19
2026-07-29T03:00:00,2026-07-29T05:00:00,DK1,-94.0,88.84,664.06,136.45,-1,1.19,119.91,896.3,-0.03,88.84,664.06,136.45,1019.94,134.3,1003.87
2026-07-29T02:45:00,2026-07-29T04:45:00,DK1,-146.0,130.15,972.85,146.39,-1,2.9,154.12,1152.02,0.0,0.0,0.0,146.39,1094.24,130.15,972.85
2026-07-29T02:30:00,2026-07-29T04:30:00,DK1,-86.0,132.15,987.79,139.8,-1,1.88,187.4,1400.78,0.0,0.0,0.0,139.8,1044.98,132.15,987.79
2026-07-29T02:15:00,2026-07-29T04:15:00,DK1,0.0,138.06,1031.97,138.06,0,0.3,111.24,831.5,-0.12,97.24,726.85,247.5,1850.01,138.06,1031.97
2026-07-29T02:00:00,2026-07-29T04:00:00,DK1,32.0,267.6,2000.26,134.22,1,0.13,115.09,860.27,-0.02,96.23,719.3,267.6,2000.26,134.22,1003.27
2026-07-29T01:45:00,2026-07-29T03:45:00,DK1,127.0,334.47,2500.1,134.82,1,0.01,111.24,831.5,-0.06,97.29,727.22,334.47,2500.1,134.82,1007.75
2026-07-29T01:30:00,2026-07-29T03:30:00,DK1,134.0,334.5,2500.32,135.03,1,0.14,111.24,831.5,-0.09,97.24,726.85,334.5,2500.32,135.03,1009.32
2026-07-29T01:15:00,2026-07-29T03:15:00,DK1,159.0,334.31,2498.9,135.15,1,0.13,111.24,831.5,-0.38,94.01,702.71,334.31,2498.9,135.15,1010.22
2026-07-29T01:00:00,2026-07-29T03:00:00,DK1,179.0,334.47,2500.1,135.01,1,1.64,139.35,1041.61,-0.28,97.24,726.85,334.47,2500.1,135.01,1009.17
2026-07-29T00:45:00,2026-07-29T02:45:00,DK1,238.0,468.3,3500.45,133.32,1,0.83,137.08,1024.65,-0.44,97.24,726.85,468.3,3500.45,133.32,996.54
2026-07-29T00:30:00,2026-07-29T02:30:00,DK1,286.0,468.3,3500.45,134.34,1,0.02,147.56,1102.98,-0.91,95.19,711.53,468.3,3500.45,134.34,1004.16
2026-07-29T00:15:00,2026-07-29T02:15:00,DK1,182.0,334.47,2500.1,138.32,1,0.21,111.24,831.5,-1.2,97.24,726.85,334.47,2500.1,138.32,1033.91
2026-07-29T00:00:00,2026-07-29T02:00:00,DK1,35.0,305.31,2282.13,140.9,1,1.41,151.5,1132.43,-0.45,95.73,715.56,305.31,2282.13,140.9,1053.2
2026-07-28T23:45:00,2026-07-29T01:45:00,DK1,0.0,139.72,1044.43,139.72,0,0.67,111.46,833.19,-0.09,97.24,726.89,247.37,1849.14,139.72,1044.43
2026-07-28T23:30:00,2026-07-29T01:30:00,DK1,-42.0,97.36,727.79,145.63,-1,0.69,118.07,882.6,-0.18,97.36,727.79,145.63,1088.61,132.2,988.22
2026-07-28T23:15:00,2026-07-29T01:15:00,DK1,-62.0,97.42,728.23,148.13,-1,0.05,111.93,836.7,-0.23,97.42,728.23,148.13,1107.3,132.3,988.97
2026-07-28T23:00:00,2026-07-29T01:00:00,DK1,-38.0,97.25,726.96,155.48,-1,1.87,124.25,928.79,-0.33,97.25,726.96,155.48,1162.24,134.6,1006.16
2026-07-28T22:45:00,2026-07-29T00:45:00,DK1,0.0,144.1,1077.18,144.1,0,0.01,116.31,869.44,-0.81,86.54,646.9,144.1,1077.18,144.1,1077.18
2026-07-28T22:30:00,2026-07-29T00:30:00,DK1,76.0,316.24,2363.96,152.83,1,0.36,122.88,918.55,-0.35,97.49,728.76,316.24,2363.96,152.83,1142.43
2026-07-28T22:15:00,2026-07-29T00:15:00,DK1,79.0,267.6,2000.36,148.41,1,0.59,128.61,961.39,-0.02,97.24,726.89,267.6,2000.36,148.41,1109.39
2026-07-28T22:00:00,2026-07-29T00:00:00,DK1,74.0,267.6,2000.36,164.35,1,0.15,128.66,961.76,-0.83,95.69,715.3,267.6,2000.36,164.35,1228.55
2026-07-28T21:45:00,2026-07-28T23:45:00,DK1,29.0,208.8,1560.82,160.78,1,0.05,148.23,1108.05,-0.92,90.62,677.4,208.8,1560.82,160.78,1201.86
2026-07-28T21:30:00,2026-07-28T23:30:00,DK1,-26.0,98.65,737.43,165.95,-1,0.52,184.43,1378.65,-0.15,98.65,737.43,165.95,1240.51,153.96,1150.88
2026-07-28T21:15:00,2026-07-28T23:15:00,DK1,-153.0,98.32,734.96,171.86,-1,0.48,175.37,1310.93,-0.19,98.32,734.96,171.86,1284.69,132.68,991.81
2026-07-28T21:00:00,2026-07-28T23:00:00,DK1,-87.0,97.87,731.6,187.95,-1,0.99,174.8,1306.66,-0.01,97.87,731.6,187.95,1404.96,133.8,1000.18
2026-07-28T20:45:00,2026-07-28T22:45:00,DK1,-83.0,97.11,725.92,180.43,-1,0.29,216.8,1620.62,-0.44,97.11,725.92,180.43,1348.75,137.4,1027.09
2026-07-28T20:30:00,2026-07-28T22:30:00,DK1,-111.0,104.32,779.81,187.55,-1,0.75,214.81,1605.75,0.0,104.32,779.81,187.55,1401.97,136.0,1016.63
2026-07-28T20:15:00,2026-07-28T22:15:00,DK1,-191.0,100.16,748.72,197.06,-1,0.17,188.36,1408.03,-0.12,100.16,748.72,197.06,1473.06,133.7,999.43
2026-07-28T20:00:00,2026-07-28T22:00:00,DK1,-139.0,16.3,121.85,210.79,-1,1.19,231.42,1729.91,-2.72,16.3,121.85,210.79,1575.7,140.0,1046.53
2026-07-28T19:45:00,2026-07-28T21:45:00,DK1,-36.0,4.24,31.69,200.1,-1,0.0,0.0,0.0,-20.13,4.24,31.69,200.1,1495.79,200.1,1495.79
2026-07-28T19:30:00,2026-07-28T21:30:00,DK1,86.0,329.3,2461.58,205.71,1,0.38,191.73,1433.22,-5.92,17.82,133.21,329.3,2461.58,205.71,1537.72
2026-07-28T19:15:00,2026-07-28T21:15:00,DK1,227.0,374.61,2800.28,213.91,1,0.29,178.38,1333.43,-3.26,24.44,182.69,374.61,2800.28,213.91,1599.02
2026-07-28T19:00:00,2026-07-28T21:00:00,DK1,71.0,267.55,1999.99,219.99,1,1.14,189.9,1419.54,-0.01,116.56,871.31,267.55,1999.99,219.99,1644.47
2026-07-28T18:45:00,2026-07-28T20:45:00,DK1,55.0,254.07,1899.22,237.45,1,0.52,216.4,1617.63,-0.25,106.17,793.64,254.07,1899.22,237.45,1774.99
2026-07-28T18:30:00,2026-07-28T20:30:00,DK1,175.0,387.99,2900.3,219.14,1,0.0,0.0,0.0,-12.88,31.97,238.98,387.99,2900.3,219.14,1638.12
2026-07-28T18:15:00,2026-07-28T20:15:00,DK1,0.0,206.77,1545.65,206.77,0,0.0,0.0,0.0,-7.67,86.01,642.94,280.96,2100.23,206.77,1545.65
2026-07-28T18:00:00,2026-07-28T20:00:00,DK1,133.0,374.56,2799.91,198.89,1,0.08,197.42,1475.75,-9.08,24.65,184.26,374.56,2799.91,198.89,1486.74
2026-07-28T17:45:00,2026-07-28T19:45:00,DK1,-73.0,129.3,966.54,225.77,-1,0.81,214.28,1601.79,0.0,0.0,0.0,225.77,1687.68,129.3,966.54
2026-07-28T17:30:00,2026-07-28T19:30:00,DK1,-117.0,110.02,822.42,199.61,-1,0.24,225.59,1686.33,-0.15,110.02,822.42,199.61,1492.12,128.46,960.26
2026-07-28T17:15:00,2026-07-28T19:15:00,DK1,-274.0,76.35,570.73,184.6,-1,2.05,206.57,1544.15,-1.22,76.35,570.73,184.6,1379.92,112.58,841.56
2026-07-28T17:00:00,2026-07-28T19:00:00,DK1,-277.0,97.24,726.89,171.78,-1,1.43,175.54,1312.2,0.0,97.24,726.89,171.78,1284.09,108.16,808.52
2026-07-28T16:45:00,2026-07-28T18:45:00,DK1,-235.0,97.24,726.89,176.85,-1,4.89,198.8,1486.07,-0.01,97.24,726.89,176.85,1321.99,108.73,812.78
2026-07-28T16:30:00,2026-07-28T18:30:00,DK1,-130.0,97.59,729.5,165.43,-1,4.48,203.87,1523.97,-0.18,97.59,729.5,165.43,1236.62,165.43,1236.62
2026-07-28T16:15:00,2026-07-28T18:15:00,DK1,-267.0,60.0,448.51,155.59,-1,2.5,162.73,1216.44,-0.05,94.37,705.43,155.59,1163.07,60.0,448.51
2026-07-28T16:00:00,2026-07-28T18:00:00,DK1,-71.0,14.28,106.75,123.98,-1,0.32,111.24,831.54,-5.92,14.28,106.75,123.98,926.78,40.13,299.98
2026-07-28T15:45:00,2026-07-28T17:45:00,DK1,-81.0,5.69,42.53,146.91,-1,5.58,142.28,1063.57,-0.09,30.53,228.22,146.91,1098.18,5.69,42.53
2026-07-28T15:30:00,2026-07-28T17:30:00,DK1,-51.0,7.4,55.32,119.12,-1,3.21,209.39,1565.23,-0.35,97.24,726.89,119.12,890.45,7.4,55.32
2026-07-28T15:15:00,2026-07-28T17:15:00,DK1,-243.0,0.22,1.64,101.39,-1,1.56,111.1,830.49,-0.11,46.87,350.36,101.39,757.91,0.22,1.64
2026-07-28T15:00:00,2026-07-28T17:00:00,DK1,-456.0,-4.56,-34.09,60.14,-1,0.26,86.57,647.13,-4.33,-4.56,-34.09,60.14,449.56,-0.21,-1.57
2026-07-28T14:45:00,2026-07-28T16:45:00,DK1,-667.0,-19.9,-148.76,95.98,-1,1.44,100.55,751.63,-16.14,-19.9,-148.76,95.98,717.47,-2.0,-14.95
2026-07-28T14:30:00,2026-07-28T16:30:00,DK1,-352.0,-5.0,-37.38,60.94,-1,0.34,18.19,135.97,-16.87,-5.0,-37.38,60.94,455.54,-1.0,-7.48
2026-07-28T14:15:00,2026-07-28T16:15:00,DK1,-368.1,-65.65,-490.75,15.7,-1,4.82,63.7,476.17,-19.95,-65.65,-490.75,15.7,117.36,-6.69,-50.01
2026-07-28T14:00:00,2026-07-28T16:00:00,DK1,-354.0,-40.92,-305.89,4.32,-1,0.46,42.82,320.09,-28.47,-40.92,-305.89,4.32,32.29,-6.69,-50.01
2026-07-28T13:45:00,2026-07-28T15:45:00,DK1,-224.0,-2.89,-21.6,9.6,-1,0.64,5.1,38.12,-3.25,-1.92,-14.35,9.6,71.76,-2.89,-21.6
2026-07-28T13:30:00,2026-07-28T15:30:00,DK1,-287.0,-9.91,-74.08,2.66,-1,0.0,0.0,0.0,-18.58,-9.91,-74.08,2.66,19.88,-6.69,-50.01
2026-07-28T13:15:00,2026-07-28T15:15:00,DK1,-355.0,-12.77,-95.46,1.34,-1,0.0,0.0,0.0,-18.29,-12.77,-95.46,1.34,10.02,-6.69,-50.01
2026-07-28T13:00:00,2026-07-28T15:00:00,DK1,-363.0,-46.29,-346.03,0.23,-1,0.0,0.0,0.0,-24.41,-46.29,-346.03,0.23,1.72,-6.69,-50.01
2026-07-28T12:45:00,2026-07-28T14:45:00,DK1,-246.0,-20.15,-150.63,1.26,-1,0.0,0.0,0.0,-31.52,-20.15,-150.63,1.26,9.42,-14.01,-104.73
2026-07-28T12:30:00,2026-07-28T14:30:00,DK1,-162.0,-14.01,-104.73,1.23,-1,0.0,0.0,0.0,-31.61,-10.66,-79.69,1.23,9.19,-14.01,-104.73
2026-07-28T12:15:00,2026-07-28T14:15:00,DK1,-73.0,-27.0,-201.83,1.25,-1,0.0,0.0,0.0,-48.93,-27.0,-201.83,1.25,9.34,-3.88,-29.0
2026-07-28T12:00:00,2026-07-28T14:00:00,DK1,0.0,1.27,9.49,1.27,0,0.0,0.0,0.0,-36.49,-22.34,-167.0,1.27,9.49,-2.0,-14.95
2026-07-28T11:45:00,2026-07-28T13:45:00,DK1,42.0,1.29,9.64,1.29,1,0.0,0.0,0.0,-22.36,-10.27,-76.77,1.29,9.64,0.79,5.91
2026-07-28T11:30:00,2026-07-28T13:30:00,DK1,-72.0,-0.96,-7.18,1.15,-1,2.84,35.7,266.86,-3.54,-0.62,-4.63,1.15,8.6,-0.96,-7.18
2026-07-28T11:15:00,2026-07-28T13:15:00,DK1,-154.0,-2.77,-20.71,1.23,-1,27.53,101.27,757.01,0.0,0.0,0.0,1.23,9.19,-2.77,-20.71
2026-07-28T11:00:00,2026-07-28T13:00:00,DK1,-139.1,-10.0,-74.75,1.24,-1,4.92,90.35,675.38,-3.29,-3.28,-24.52,1.24,9.27,-10.0,-74.75
2026-07-28T10:45:00,2026-07-28T12:45:00,DK1,-71.0,-6.89,-51.5,0.17,-1,0.25,24.14,180.45,-1.68,-6.89,-51.5,0.17,1.27,-2.14,-16.0
2026-07-28T10:30:00,2026-07-28T12:30:00,DK1,-76.9,-5.91,-44.18,0.19,-1,0.0,0.0,0.0,-9.06,-5.91,-44.18,0.19,1.42,-0.31,-2.32
2026-07-28T10:15:00,2026-07-28T12:15:00,DK1,28.5,45.96,343.56,0.2,1,6.9,45.96,343.56,-5.36,-7.74,-57.86,0.2,1.5,-0.3,-2.24
2026-07-28T10:00:00,2026-07-28T12:00:00,DK1,-131.9,-8.93,-66.75,0.14,-1,4.55,35.23,263.35,-3.95,-8.93,-66.75,0.14,1.05,-0.36,-2.69
2026-07-28T09:45:00,2026-07-28T11:45:00,DK1,-0.6,0.44,3.29,0.44,0,0.31,10.19,76.17,-19.4,-13.39,-100.09,0.44,3.29,-0.06,-0.45
2026-07-28T09:30:00,2026-07-28T11:30:00,DK1,106.1,4.28,31.99,2.0,1,0.0,0.0,0.0,-52.05,-28.72,-214.69,4.28,31.99,2.0,14.95
2026-07-28T09:15:00,2026-07-28T11:15:00,DK1,130.0,11.24,84.02,4.68,1,0.85,11.24,84.02,-18.9,-14.74,-110.18,4.68,34.98,-0.3,-2.24
2026-07-28T09:00:00,2026-07-28T11:00:00,DK1,79.0,7.17,53.6,7.17,1,0.0,0.0,0.0,-40.16,-14.97,-111.9,7.17,53.6,-1.0,-7.48
2026-07-28T08:45:00,2026-07-28T10:45:00,DK1,-42.4,-10.16,-75.95,4.46,-1,0.51,69.2,517.28,-16.78,-10.16,-75.95,4.46,33.34,0.94,7.03
2026-07-28T08:30:00,2026-07-28T10:30:00,DK1,-171.0,-8.76,-65.48,16.48,-1,2.07,32.72,244.59,-12.68,-8.76,-65.48,16.48,123.19,0.33,2.47
2026-07-28T08:15:00,2026-07-28T10:15:00,DK1,-73.0,-16.88,-126.18,45.68,-1,0.1,13.29,99.35,-26.94,-16.88,-126.18,45.68,341.47,10.0,74.75
2026-07-28T08:00:00,2026-07-28T10:00:00,DK1,-279.0,-1.71,-12.78,94.06,-1,0.4,47.76,357.02,-6.41,-1.71,-12.78,94.06,703.12,2.69,20.11
2026-07-28T07:45:00,2026-07-28T09:45:00,DK1,-184.0,15.82,118.26,81.16,-1,0.0,0.0,0.0,0.0,0.0,0.0,81.16,606.69,15.82,118.26
2026-07-28T07:30:00,2026-07-28T09:30:00,DK1,-51.0,8.0,59.8,103.63,-1,0.0,0.0,0.0,0.0,0.0,0.0,103.63,774.65,8.0,59.8
2026-07-28T07:15:00,2026-07-28T09:15:00,DK1,-92.0,-4.88,-36.48,118.44,-1,0.11,61.4,458.98,-4.24,-4.88,-36.48,118.44,885.36,24.0,179.4
2026-07-28T07:00:00,2026-07-28T09:00:00,DK1,0.0,158.44,1184.37,158.44,0,1.08,184.75,1381.04,-0.79,13.52,101.06,158.44,1184.37,128.2,958.32
2026-07-28T06:45:00,2026-07-28T08:45:00,DK1,0.0,116.72,872.51,116.72,0,0.0,0.0,0.0,-6.73,28.53,213.27,125.5,938.14,116.72,872.51
2026-07-28T06:30:00,2026-07-28T08:30:00,DK1,-67.0,18.18,135.9,141.57,-1,0.02,109.02,814.95,-7.99,18.18,135.9,141.57,1058.26,129.4,967.29
2026-07-28T06:15:00,2026-07-28T08:15:00,DK1,-41.0,30.94,231.28,150.29,-1,0.0,0.0,0.0,-7.48,30.94,231.28,150.29,1123.45,150.29,1123.45
2026-07-28T06:00:00,2026-07-28T08:00:00,DK1,-35.0,61.0,455.99,164.2,-1,0.76,281.07,2101.05,-0.67,61.0,455.99,164.2,1227.43,164.2,1227.43
2026-07-28T05:45:00,2026-07-28T07:45:00,DK1,77.0,147.76,1104.54,147.76,1,0.0,0.0,0.0,-7.02,26.53,198.32,147.76,1104.54,147.76,1104.54
2026-07-28T05:30:00,2026-07-28T07:30:00,DK1,169.0,314.37,2349.98,154.8,1,0.0,0.0,0.0,-4.96,59.74,446.57,314.37,2349.98,154.8,1157.16
2026-07-28T05:15:00,2026-07-28T07:15:00,DK1,173.0,401.37,3000.32,150.55,1,0.0,0.0,0.0,-1.74,76.2,569.61,401.37,3000.32,150.55,1125.39
2026-07-28T05:00:00,2026-07-28T07:00:00,DK1,141.0,374.61,2800.28,150.49,1,0.0,170.61,1275.34,0.0,0.0,0.0,374.61,2800.28,150.49,1124.94
2026-07-28T04:45:00,2026-07-28T06:45:00,DK1,78.0,334.48,2500.3,159.74,1,0.0,170.61,1275.34,0.0,0.0,0.0,334.48,2500.3,159.74,1194.09
2026-07-28T04:30:00,2026-07-28T06:30:00,DK1,75.0,294.21,2199.28,159.7,1,0.0,0.0,0.0,0.0,0.0,0.0,294.21,2199.28,159.7,1193.79
2026-07-28T04:15:00,2026-07-28T06:15:00,DK1,0.0,149.0,1113.8,149.0,0,0.52,179.13,1339.03,0.0,0.0,0.0,149.0,1113.8,149.0,1113.8
2026-07-28T04:00:00,2026-07-28T06:00:00,DK1,0.0,141.68,1059.09,141.68,0,1.25,210.07,1570.32,-0.27,93.93,702.15,141.68,1059.09,141.68,1059.09
2026-07-28T03:45:00,2026-07-28T05:45:00,DK1,-51.0,133.7,999.43,146.65,-1,0.04,150.0,1121.28,0.0,0.0,0.0,146.65,1096.24,133.7,999.43
2026-07-28T03:30:00,2026-07-28T05:30:00,DK1,-54.0,94.33,705.14,137.7,-1,0.0,0.0,0.0,-0.22,94.33,705.14,137.97,1031.35,137.7,1029.34
2026-07-28T03:15:00,2026-07-28T05:15:00,DK1,-128.0,50.33,376.23,133.72,-1,0.15,104.35,780.04,-2.14,50.33,376.23,133.72,999.58,126.4,944.87
2026-07-28T03:00:00,2026-07-28T05:00:00,DK1,-156.0,87.76,656.02,132.37,-1,0.02,100.0,747.52,-2.05,87.76,656.02,132.37,989.49,116.66,872.06
2026-07-28T02:45:00,2026-07-28T04:45:00,DK1,-164.0,30.83,230.46,136.88,-1,0.0,0.0,0.0,-6.71,30.83,230.46,136.88,1023.21,118.5,885.81
2026-07-28T02:30:00,2026-07-28T04:30:00,DK1,-123.0,6.5,48.59,136.14,-1,0.0,0.0,0.0,-11.89,6.5,48.59,136.14,1017.67,118.78,887.9
2026-07-28T02:15:00,2026-07-28T04:15:00,DK1,-82.0,27.16,203.03,134.2,-1,0.0,0.0,0.0,-9.36,27.16,203.03,134.2,1003.17,128.0,956.83
2026-07-28T02:00:00,2026-07-28T04:00:00,DK1,86.0,307.72,2300.27,132.03,1,0.0,0.0,0.0,-23.63,-0.07,-0.52,307.72,2300.27,132.03,986.95
2026-07-28T01:45:00,2026-07-28T03:45:00,DK1,53.0,267.6,2000.36,134.55,1,0.0,0.0,0.0,-11.68,18.28,136.65,267.6,2000.36,134.55,1005.79
2026-07-28T01:30:00,2026-07-28T03:30:00,DK1,0.0,134.05,1002.05,134.05,0,0.0,0.0,0.0,-0.87,87.09,651.02,267.6,2000.36,134.05,1002.05
2026-07-28T01:15:00,2026-07-28T03:15:00,DK1,-133.0,97.24,726.89,135.33,-1,0.09,120.23,898.74,-0.01,97.24,726.89,135.33,1011.62,118.07,882.6
2026-07-28T01:00:00,2026-07-28T03:00:00,DK1,-140.0,88.45,661.18,136.5,-1,0.01,117.98,881.92,-1.05,88.45,661.18,136.5,1020.36,118.2,883.57
2026-07-28T00:45:00,2026-07-28T02:45:00,DK1,-95.0,15.52,116.02,137.39,-1,0.0,0.0,0.0,-13.19,15.52,116.02,137.39,1027.02,119.91,896.35
2026-07-28T00:30:00,2026-07-28T02:30:00,DK1,-120.0,17.73,132.54,138.33,-1,0.0,0.0,0.0,-12.82,17.73,132.54,138.33,1034.04,117.96,881.77
2026-07-28T00:15:00,2026-07-28T02:15:00,DK1,-111.0,79.5,594.28,140.8,-1,0.01,110.05,822.65,-2.29,79.5,594.28,140.8,1052.51,117.53,878.56
2026-07-28T00:00:00,2026-07-28T02:00:00,DK1,-194.0,97.24,726.89,146.67,-1,0.0,0.0,0.0,-0.17,97.24,726.89,146.67,1096.39,113.81,850.75
2026-07-27T23:45:00,2026-07-28T01:45:00,DK1,-179.0,97.23,726.81,143.02,-1,0.0,0.0,0.0,-0.32,97.23,726.81,143.02,1069.1,116.0,867.12
2026-07-27T23:30:00,2026-07-28T01:30:00,DK1,-177.0,68.85,514.67,144.8,-1,0.0,0.0,0.0,-6.18,68.85,514.67,144.8,1082.41,117.52,878.49
2026-07-27T23:15:00,2026-07-28T01:15:00,DK1,-175.0,55.91,417.94,148.97,-1,0.0,0.0,0.0,-8.56,55.91,417.94,148.97,1113.58,114.66,857.11
2026-07-27T23:00:00,2026-07-28T01:00:00,DK1,-193.0,38.2,285.55,154.34,-1,0.0,0.0,0.0,-4.44,38.2,285.55,154.34,1153.72,114.53,856.13
2026-07-27T22:45:00,2026-07-28T00:45:00,DK1,-244.0,26.7,199.59,143.26,-1,0.0,0.0,0.0,-12.0,26.7,199.59,143.26,1070.9,115.2,861.14
2026-07-27T22:30:00,2026-07-28T00:30:00,DK1,-235.0,53.96,403.36,151.99,-1,0.0,0.0,0.0,-9.38,53.96,403.36,151.99,1136.16,117.52,878.49
2026-07-27T22:15:00,2026-07-28T00:15:00,DK1,-131.0,5.62,42.01,167.61,-1,0.0,0.0,0.0,-17.69,5.62,42.01,167.61,1252.92,118.85,888.43
2026-07-27T22:00:00,2026-07-28T00:00:00,DK1,-179.0,6.97,52.1,170.32,-1,0.0,0.0,0.0,-16.42,6.97,52.1,170.32,1273.18,119.09,890.22
2026-07-27T21:45:00,2026-07-27T23:45:00,DK1,-138.0,17.33,129.55,139.75,-1,0.0,0.0,0.0,-13.18,17.33,129.55,139.75,1044.66,127.8,955.33
2026-07-27T21:30:00,2026-07-27T23:30:00,DK1,-113.0,33.2,248.18,144.92,-1,0.0,0.0,0.0,-10.97,33.2,248.18,144.92,1083.31,123.5,923.19
2026-07-27T21:15:00,2026-07-27T23:15:00,DK1,-108.0,41.58,310.82,146.9,-1,0.0,0.0,0.0,-8.57,41.58,310.82,146.9,1098.11,123.5,923.19
2026-07-27T21:00:00,2026-07-27T23:00:00,DK1,-111.0,5.95,44.48,150.42,-1,0.0,0.0,0.0,-17.77,5.95,44.48,150.42,1124.42,131.6,983.74
2026-07-27T20:45:00,2026-07-27T22:45:00,DK1,-122.0,88.38,660.66,151.02,-1,0.0,0.0,0.0,-0.76,88.38,660.66,151.02,1128.9,131.7,984.48
2026-07-27T20:30:00,2026-07-27T22:30:00,DK1,79.1,240.84,1800.33,151.15,1,0.0,0.0,0.0,-12.78,39.23,293.25,240.84,1800.33,151.15,1129.88
2026-07-27T20:15:00,2026-07-27T22:15:00,DK1,110.0,294.34,2200.25,148.18,1,0.0,0.0,0.0,-12.39,19.46,145.47,294.34,2200.25,148.18,1107.68
2026-07-27T20:00:00,2026-07-27T22:00:00,DK1,231.0,468.26,3500.34,142.89,1,0.26,182.64,1365.27,-6.35,40.11,299.83,468.26,3500.34,142.89,1068.13
2026-07-27T19:45:00,2026-07-27T21:45:00,DK1,141.0,334.47,2500.23,147.81,1,0.01,151.2,1130.25,0.0,0.0,0.0,334.47,2500.23,147.81,1104.91
2026-07-27T19:30:00,2026-07-27T21:30:00,DK1,27.0,159.77,1194.31,142.7,1,0.22,159.77,1194.31,0.0,0.0,0.0,142.7,1066.71,136.1,1017.37
